,Job Function,Industry,Seniority,Job Description,Segment,female,male
84,"Finance, Accounting/Auditing, and Distribution",Wholesale Building Materials and Wholesale,Executive,"The Company is a private equity-owned, market-leading distributor of paint sundries and flooring installation products with its 650 employees serving more than 10,500 customers including national, regional and independent home improvement and hardware stores across the country and Canada.




The CFO will provide overall direction and financial leadership to the Company while playing a significant role in the development of financial processes, controls and standards for the organization. The CFO will report to the CEO and will have primary day-to-day responsibility for planning, implementing, managing, and controlling all financial-related activities of the Company. This includes all accounting, finance, forecasting, strategic accounting, revenue recognition, compliance, and institutional financing. Through a constructive and energetic style, the CFO will provide the leadership and long-term vision necessary to improve the Company’s growth within the paint sundries and flooring installation products distribution industry, with an emphasis on improving the Company’s EBITDA margins.

Responsibilities:

Direct and oversee all aspects of the accounting, finance, forecasting, budgeting and compliance functions of the Company
Lead the Company’s finance team through an ongoing improvement toward a ‘best-in-class,’ professional finance environment
Facilitate the stabilization of controls and procedures to enable the Company to transition into additional M&A opportunities
Work with the CEO and the Company’s Board of Directors to coordinate business planning, accounting, and budgeting efforts as well as the continuous evaluation of short-term and long-term strategic financial objectives
Lead the ongoing development of processes and controls to provide transparent, timely and accurate sales projections, income statements, cash flow and demand planning
Implement systems and controls to ensure risk management steps are in place to foresee and protect the Company against financial, IT and other related security threats
Work with lending institutions to manage cash needs, the Company’s lending relationship, and ensure compliance with all debt covenants
Provide executive management with advice on the financial implications of business activities to include budgeting and tax planning
Ensure that effective internal controls are in place and ensure compliance with applicable federal, state, and local regulatory laws and rules for financial and tax reporting
Review and provide recommendations to the CEO and COO to adjust the organizational design of the Company to improve operational efficiencies
Work closely with the CEO and the Board to evaluate strategic options leading to suitable returns for shareholders

Candidate Requirements.

To achieve success in this dynamic environment, the CFO will need a broad array of financial leadership and business operation skills. Ideal candidates will possess a strong track record of leading the finance function of a private equity-owned organization through a disciplined, process-oriented approach; preferably, a portion of this experience has been gained in the distribution, supply chain and logistics industries. The ideal candidate has successfully communicated and instilled a “no excuses,” action-oriented approach through clear objectives and expectations to drive performance throughout his/her organization.

Additionally, ideal candidates will possess:

Bachelor’s Degree in Accounting or Finance; MBA and/or CPA is highly desirable
Prior CFO, VP of Finance, Controller or equivalent senior leadership role within companies of similar size and complexity
Demonstrated cost accounting experience, preferably with average cost accounting experience in a distribution, logistics or similar environment
Strong interpersonal skills, ability to build and lead teams, communicate, and manage well at all levels of the organization
Ability to process and synthesize information quickly to translate into understandable, actionable forecasts and decision-making
Commitment to fostering understanding and respect among all people in the Company; to provide and promote a diverse and inclusive environment
Detailed, metrics-driven approach to leadership and financial decision-making
Demonstrated history of developing process-driven improvements within similar organizational structures
Ability to exercise sound judgement and maintain a high level of integrity and dependability with a strong sense of urgency
Hands-on approach to financial problem-solving and willing to perform all finance functions necessary to improve organizational performance
Self-aware and open to feedback
Show less ",1,0.16,0.31
85,Human Resources,"Retail, Wellness and Fitness Services, and Pharmaceutical Manufacturing",Not Applicable,"Job Summary

Accountable for the execution and delivery of HR products, services, and solutions to an assigned districts in support of activities to ensure HR service delivery excellence.

Job Responsibilities

Supports the HR and Talent Manager to deliver HR programs, services, and solutions.
Accountable for identifying, prioritizing or responding to requests and issues resolution using company approved HR tools and techniques within established timelines.
Provides support in various HR areas which may include new hire onboarding and assimilation, mergers and acquisition support, safety compliance and monitoring, performance and talent management programs deployment, and general team member education.
Conducts training, coaching, and counseling in support of the deployment and early adoption of HQ or COE HR program roll-out. Ensures communication, training, and adoption of such deployments.
Accountable for supporting the deployment of appropriate resources and tools into the field to optimize an environment where the workplace is free of all discrimination and harassment by proactively measuring employee engagement, turnover, and compliance with all applicable Federal, state, and/or municipal laws.
Supports the HR and Talent Manager in delivering development workshops.
Provides support and coaching to store management positions as they create and act on their individual development plans. Supports succession planning, performance management, performance planning and other corporately driven talent management and OD/OE programs as directed by HR and Talent Manager
Functions as the HR representative in conducting escalated employee investigations and collaborates with appropriate HR Shared Services team members. Escalates broader based issues to the roles immediate supervisor and/or the appropriate representative(s) within the HR Shared Services function on more complex issues.
Assists local leaders in talent acquisition activities for approved internship programs, campus recruiting, and, as needed, difficult to recruit roles, Also supports internal selection process for store/pharmacy management positions.
Supports workforce planning initiatives for Market or Districts as directed by the HR and Talent Manager.
Ensure that districts/stores maintain a work environment that is conducive to employee self-representation.
Guides the escalation and resolution of HR questions, issues and requests to the appropriate channels (eg HR Service Center), by acting as a champion of the HR shared services delivery model.
About Walgreens and WBA

Walgreens (www.walgreens.com) is included in the U.S. Retail Pharmacy and U.S. Healthcare segments of Walgreens Boots Alliance, Inc. (Nasdaq: WBA), an integrated healthcare, pharmacy and retail leader with a 170-year heritage of caring for communities. WBA’s purpose is to create more joyful lives through better health. Operating nearly 9,000 retail locations across America, Puerto Rico and the U.S. Virgin Islands, Walgreens is proud to be a neighborhood health destination serving nearly 10 million customers each day. Walgreens pharmacists play a critical role in the U.S. healthcare system by providing a wide range of pharmacy and healthcare services, including those that drive equitable access to care for the nation’s medically underserved populations. To best meet the needs of customers and patients, Walgreens offers a true omnichannel experience, with fully integrated physical and digital platforms supported by the latest technology to deliver high-quality products and services in communities nationwide.

Basic Qualifications

Bachelor’s degree OR a High School Diploma / GED and at 3 years of experience in Human Resources (any concentration).
Experience evaluating information to determine compliance with standards, laws, and regulations.
Experience delivering presentations and facilitating workshops to various audience levels within an organization.
Intermediate level skill in Microsoft Excel (for example: using SUM function, setting borders, setting column width, inserting charts, using text wrap, sorting, setting headers and footers and/or print scaling).
Intermediate level skill in Microsoft PowerPoint (for example: applying a theme, formatting character spacing, inserting a picture, changing slide layout and theme colors, adding transitions, customizing slide numbers, changing chart style and/or formatting font).
Intermediate level skill in Microsoft Word (for example: inserting headers, page breaks, page numbers and tables and/or adjusting table columns).
Willing to travel up to 75% of the time for business purposes (within state and out of state).

Preferred Qualifications

Certification as a PHR or SPHR as granted by HRCI.
Experience providing field support in a multi-site/location environment.
Show less ",1,0,0.15
86,Purchasing,Retail,Entry level,"Become part of a great company that is experiencing exciting, rapid growth. Pet Food Express is seeking Warehouse Associates that are team players and have a positive attitude to join our new 197,000 sq ft. Distribution Center in Oakley, CA. With 60+ stores in California, Warehouse Associates are busy ensuring stores have the right inventory at the right time. If you're excited about a position that requires both physical endurance and strong attention to detail, join us! Schedule: Monday




Friday 7am
3:30pm and Sundays 7am
3:30pm. The pay scale for this position is $19.00-19.75/hour. Pet Food Express determines starting salary based on many factors, including but not limited to, local market rate, the qualified pool of candidates, internal compensation practices, a candidate's actual skills and experience, and budget constraints. PFE Perks:
Grow with us: Many potential career paths and options for advancement within the company.
Continued Learning: A focus on your development, certifications, and leadership training.
Generous in-store employee discount that extends to your family.
Be Healthy: Health with FSA options, dental, and vision insurance - even pet insurance!
Plan for the future: 401k with employer match.
Get Rewarded: Employee referral bonuses.
Rest and Relax: Competitive Paid Time Off Responsibilities:
Responsible for performing tasks involved in the shipment of materials, supplies and equipment.
Pull store orders in an accurate, timely and safe manner.
Quickly and accurately select and palletize products for shipment to stores.
Use of handheld RF Scanners to select merchandise.
Maintain safety in the work environment by keeping the area free of safety hazards.
Safely operate a ride-along, electric and manual pallet jack (PFE will train and certify). Qualifications:
1-2 years' experience selecting large scale orders in a warehouse or distribution center environment preferred.
Experience operating motorized pallet jack or similar equipment preferred.
Ability to lift up to 50lbs (occasionally 75lbs) repetitively.
Availability to work overtime as needed.
Must be able to reach, lift, stoop, bend and perform extensive standing and walking (including stairs) throughout shift.
Ability to stand and walk at a fast pace for the entirety of the shift.
Comfortable working in an environment where there are forklifts, machinery, large trucks, and other standard warehouse equipment.
Basic computer/technical skills to troubleshoot equipment.
Strong commitment, punctuality and highly dependable.
Eagerness to learn and participate in different functions of the Distribution Center.
Enjoys working in a team environment.
Self-starter and a positive attitude.
At least 18 years of age. This job summary is intended to describe the general nature and level of work associates/leaders assigned to this job perform. It is not intended to include all duties and responsibilities. Pet Food Express is an Equal Opportunity Employer and does not discriminate against employees or applicants based on race, sexual orientation, gender identity, or any other characteristics protected by applicable law. This applies to all Pet Food Express activities, including, but not limited to, recruitment, hiring, compensation, assignment, training, promotion, performance evaluation, discipline and discharge. Pet Food Express also provides reasonable accommodation of religion and disability in accordance with applicable law. We celebrate diversity and are committed to creating an inclusive environment for all employees. Pet Food Express is a place where everyone can learn and grow. However you identify and whatever your background, please apply if this is a role that would make you excited to come to work every day. For applicants in our San Francisco, or Los Angeles locations: Pursuant to the San Francisco Fair Chance Ordinance, as well as the Los Angeles Fair Chance Initiative for Hiring, we will consider for employment, qualified applicants with arrest and conviction records in a manner consistent with the law.
Show less ",1,0,0
87,Management and Manufacturing,Retail,Entry level,"Graul's Market has been serving the Baltimore areas since the 1920's. We are a specialty gourmet market focusing on service to our customers and offering a quality product. * Must be able to work, day and afternoon hours. * Must be able to work a flexible schedule which includes working Saturdays and rotating Sundays. * Must have reliable transportation since we are NOT on the light rail or bus route. Graul's Market is looking for candidates for the following positions: * DELI CLERK-PART TIME * PREPARED FOOD COUNTER CLERK-PART TIME HOW TO APPLY: Submit Resume through INDEED.COM Must have reliable transportation since we are NOT on the light rail or bus route. * Must be able to work, day and afternoon hours.




Must be able to work a flexible schedule which includes working Company Description At Graul's Market, our mission is to exceed the customer's expectations with extraordinary service, unmatched quality, award-winning products and superior tasting food. We are committed to caring for our associates, customers, and community for four generations. Welcome home to Graul's Market! We offer a competitive pay and benefits package for full-time associates.




At Graul's Market, our mission is to exceed the customer's expectations with extraordinary service, unmatched quality, award-winning products and superior tasting food. We are committed to caring for our associates, customers, and community for four generations. Welcome home to Graul's Market! We offer a competitive pay and benefits package for full-time associates.
Show less ",1,0,0
88,Other,Retail,Entry level,"We\'re looking for cashiers. Candidates must be friendly and outgoing. Must be able to work all shifts including weekends. Duties include operating the cash register and performing all related checkout procedures in a fast, efficient, friendly, and accurate manner as well as any other tasks as assigned by supervisors
Show less ",1,0,0
89,Customer Service,Retail,Entry level,"Summary Description




The Customer Service Representative attracts potential customers by answering product and service questions; suggesting information about other products and services.
Process orders, prepare correspondences and fulfill customer needs to ensure customer satisfaction.




Responsibilities




Maintaining a positive, empathetic and professional attitude toward customers at all times.
Responding promptly to customer inquiries.
Communicating with customers through various channels.
Acknowledging and resolving customer complaints.
Knowing our products inside and out so that you can answer questions.
Processing orders, forms, applications, and requests.
Keeping records of customer interactions, transactions, comments and complaints.
Communicating and coordinating with colleagues as necessary.
Providing feedback on the efficiency of the customer service process.
Managing a team of junior customer service representatives.
Ensure customer satisfaction and provide professional customer support.
Show less ",1,0,0
90,Purchasing,Retail,Entry level,"Sims Metal (Sims) is a global leader in metal recycling. With facilities across the globe, Sims plays an intrinsic role in the circular economy by making resources available for future use. As a responsible corporate citizen, we continuously seek new ways to broaden our participation in the environmental sector, ensuring that our future is as bright, safe, and secure as at any time in our long history. Sims is proud to be an equal opportunity employer. We value the diversity of all of our employees, and we are committed to creating a working environment that is built on a foundation of respect and inclusion where everyone can contribute, advance on merit, and realize their full potential. Major Job Responsibilities/Duties




Operate safety equipment and use safe work habits
Operate machinery used in the production process or assist machine operators
Inspect materials and sort items or materials into piles or places in bins or barrels according to type, size, condition, coloring marking or other characteristics
Load and unload items from machines, conveyors and conveyances
Clean and lubricate equipment
Sweeps and shovels residual waste from process
Perform other duties as assigned Job Qualifications High school diploma or general education degree (GED) or related experience. The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this Job, the employee is regularly required to stand and use hands to finger, handle, and feel. Reach with hands and arms; climb or balance and talk or hear. The employee is occasionally required to walk and stoop, kneel, crouch, or crawl. The employee must regularly lift and /or move up to 25 pounds, frequently lift and/or move up to 50 pounds and occasionally lift and/or move up to 100 pounds. Specific vision abilities required by this job include close vision, distance vision, peripheral vision, depth perception and ability to adjust focus. Must be able to work outside under extreme temperature conditions. (Heat, cold, snow etc.) The noise level in the work environment is usually loud. With a promote-from-within philosophy and a variety of programs available to support continuous learning, Sims offers the opportunity for a rewarding career. We are committed to the ecologically sound and sustainable use of resources and strive to operate in a manner that minimizes waste and protects the environment. A career with Sims provides you with the opportunity to work with an organization whose goal is to be the world's safest and most responsible recycling company. Our people achieve this by creating a zero-harm workplace, being exemplary members of the communities in which we operate, and being responsible stewards of the environment. We also offer competitive pay and a range of attractive benefits. Find Out Moreâ€¦ Please visit?www.simsltd.com?for more information on Sims and its commitment to sustainability. SIMS LIMITED IS PROUD TO BE AN EQUAL OPPORTUNITY EMPLOYER. WE VALUE THE DIVERSITY OF ALL OF OUR EMPLOYEES AND ARE COMMITTED TO CREATING AN INCLUSIVE WORKING ENVIRONMENT WHERE EVERYONE CAN CONTRIBUTE, ADVANCE ON MERIT, AND REALIZE THEIR FULL POTENTIAL. SIMS LIMITED IS AN EQUAL OPPORTUNITY EMPLOYER.?THE COMPANY DOES NOT DISCRIMINATE WITH REGARD TO RACE, SEX, RELIGION, COLOR, NATIONAL ORIGIN, CITIZENSHIP STATUS, DISABILITY, AGE, MARITAL OR FAMILIAL STATUS, SEXUAL ORIENTATION, GENDER IDENTITY, GENDER EXPRESSION, VETERAN STATUS, HOUSING STATUS, SOURCE OF INCOME, OR ANY OTHER STATUS PROTECTED BY FEDERAL, STATE, OR LOCAL LAWS. THIS APPLIES TO ANY EMPLOYMENT DECISION, INCLUDING RECRUITING, HIRING, PLACEMENT, PROMOTION, TERMINATION, LAYOFF, RECALL, TRANSFER, LEAVES OF ABSENCE, COMPENSATION, AND TRAINING.? QUALIFIED APPLICANTS WITH A DISABILITY IN NEED OF A REASONABLE ACCOMMODATION MAY REQUEST SUCH WITHOUT FEAR OF REPRISAL OR DISCRIMINATION.
Show less ",1,0,0
91,Purchasing,Retail,Entry level,"Lunds & Byerlys Mitchell Road is currently hiring for a self-directed and outgoing Truck Stocker! This position works a part-time schedule and earns a competitive wage. We operate 24 hours/day and 365 days/year. For this position we are looking for someone with availability around the hours of 7pm-11pm. In addition to competitive pay and our exceptional culture, we offer the following benefits and perks:




PTO (paid time off)
Pay on demand
Ongoing trainings, leadership development opportunities, and cross-training opportunities
Tuition reimbursement and scholarships
Family assistance fund
10% Employee and family discount
Community and volunteer programs
Employee referral bonus
Free uniform and uniform laundering
Chance to be nominated as a brand champion! TRUCK STOCKER RESPONSIBILITIES Our Truck Stockers are responsible for a wide variety of tasks such as:
Loading and unloading product onto transportation vehicles
Maintaining delivery schedules
Verifying and recording inventory and reporting inaccurate inventory as needed OUR IDEAL CUSTOMER SERVICE SPECIALIST
One or more years' experience working in a manufacturing setting
Ability to obtain a forklift certification ABOUT LUNDS & BYERLYS AND MITCHELL ROAD Family-owned for over 80 years, Lunds & Byerlys is a grocery retailer rooted in the family tradition of quality, value, and service. Not only do we offer convenient, healthy, and contemporary delectables, we believe in giving our grocery customers the same personal attention and exceptional value we would expect for our own family. Our employees are chosen for their expertise and dedication in giving our grocery customers the best shopping experience possible. Which is why we offer competitive wages, great benefits and perks, and an amazing company culture. Our Mitchell Road manufacturing facility opened in 2005. Today, Mitchell Road supplies our 28 stores with an assortment of deli and bakery products including muffins, cookies, cakes, cupcakes, pies, salads, sandwiches and more! Our facility is fully equipped with a fresh kitchen, bakery, sanitation team, research and development team, and quality assurance team. ARE YOU READY TO JOIN OUR WORLD-CLASS PRODUCTION TEAM? If you are excited about this opportunity, don't delay. Apply today using our mobile friendly online application!
Show less ",1,0,0
92,Management and Manufacturing,Retail,Mid-Senior level,"Al Phillips The Cleaner, Las Vegas' largest retail drycleaner for over 50 years is currently interviewing for:




Dry Cleaning / Laundry / Plant Manager Salary negotiable
Dry Cleaning / Laundry / Assistant Manager / Plant Manager Rate is negotiable base on experience. Candidate must have a minimum of 5 years' background in the dry-cleaning industry. Possess knowledge, and demonstrate proficiency, in dry-cleaning, spotting, pressing and customer service. Responsibilities include, but not limited to:
Hiring and training of production employees and customer service representatives
Weekly scheduling for location
Ensure quality performance standards are met in both production and customer service
Cost control of labor, supplies, and utilities
Ensure proper procedures and compliance with all environmental, fire, occupational regulations; Environmental | Health & Safety Apply in person at 3250 W. Ali Baba Lane, Suite C Las Vegas, NV 89118 Office Hours: Monday to Friday 8:00am to 12:00 and 1:00pm to 5:00pm Company Description Al Phillips The Cleaner offers full-time and part-time employment in the greater Las Vegas/Henderson area. We have over 100 employees and offer job advancement and training.




Al Phillips The Cleaner offers full-time and part-time employment in the greater Las Vegas/Henderson area. We have over 100 employees and offer job advancement and training.
Show less ",1,0,0
93,Other,Retail Groceries,Entry level,"About Us

Join our Winning Team today and start your ownership journey!

WinCo Foods is a rapidly growing family of over 135 grocery stores, complete with our own distribution centers and transportation network. We’re proud to operate across 10 states west of the Rockies with more than 20,000 employee owners.

At WinCo Foods we act like owners – because we are! We believe, as the Low Price Grocery Leader, that we make the lives of the communities where we operate better by giving them the best possible prices to feed their families and by focusing on the success, well-being and diversity of our employee owners.

Currently, WinCo is the third largest Employee-Owned company in the United States. WinCo has more than 500 millionaire employee-owners in our Employee Stock Ownership Plan (ESOP). Once eligible, you can start your journey to ownership with an annual gift of stock equaling 20% of what you make each year. (ESOP available at most locations and subject to vesting)

WinCo Foods offers the very best benefits in the industry, with low cost, high quality medical benefits with rates as low as $40 a month , enrollment in our ESOP after 6 months, eligible for 6 paid holidays after 6 months, sick leave, and paid vacation after one year (amount based on hours worked), career advancement opportunities, competitive wages, employee assistance program, discount program – and even voluntary benefits like Pet Insurance!

Overview

Job Summary

Prepares ready-to-bake / baked pizzas, provides customer service and conducts product demonstrations. Consistently provides friendly, courteous customer service to internal and external customers. Performs other related work.

Typical Duties And Responsibilities

Seeks opportunities to welcome, engage, serve and thank customers. Maintains an atmosphere of friendly, enthusiastic customer service with an emphasis of taking care of the customer.
Makes dough by weighing out ingredients and mixing
Preps toppings by opening cases, putting ingredients in containers, putting toppings in cooler, operating slicer and cutter for vegetables, weighing certain ingredients, etc.
Makes pizza crust by weighing out dough, operating a dough machine and rolling.
Takes orders over-the-counter, from the demo station and by phone.
Makes pizzas by getting dough, spreading sauce, measuring toppings, and sprinkling toppings.
Shrink wraps pizza by operating associated machine.
Places pizzas on and removes pizzas from oven conveyer belts.
Hands product to customers over-the-counter.
Performs cashier duties by operating a cash register, receiving and making change and providing the customer with a sales ticket.
Sells products directly to customers through the use of product samples and suggestive selling techniques.
Cleans the area by washing dishes, sweeping, mopping and operating vacuum cleaner.
Trains employees, provides leadership in the technical aspects of the department, etc.; orders supplies by checking and conducting inventory, estimating projected usage, etc.; writes production sheets for the department head based on projected sales; receives freight by verifying ordered products have been received, organizing it in the cooler, etc. (usually performed by manager or “lead person”).
Performs other duties as assigned or needed.

Requirements

Experience:

Performing basic math (add, subtract, divide and multiply) and computing weights and measures.
Ensuring accuracy in recording sales and handling monetary transactions with mental alertness and basic math skills.

Ability to

Consistently provide friendly, courteous service to internal and external customers.
Work varied hours typically between 8:00 am and 10:00 pm in a 24/7 operation; including nights, weekends and holidays.
Operate a cash register, dough machines, ovens, slicer and dicer.
Wear hats, hair net, gloves, aprons and other personal protective equipment as required.
Conduct visual inspections and read / follow production guides, recipes and product labels.
Use cleaning chemicals and handle related food products.
Strongly communicate (hearing and speech) to receive orders from customers, up sell and perform customer relation skills.
Frequently lift / carry up to Twenty (20) pounds and occasionally lift / carry up to Forty (40) pounds.
Operate kitchen utensils and equipment with manual dexterity and hand / eye coordination.
Perform repetitious arm movements for balling, rolling and preparing various pizza products.
Stand, walk and move rapidly for extended periods of time.
Bend, stoop and reach over the counter(s) frequently.
Occasionally reach / lift / carry pizza products to & from conveyer ovens.
Perform duties with mental alertness involving potential hazards with respect to related procedures, equipment (e.g. dough machines, ovens, slicer, knives) and work aides.
Profile content and perishability of products. Learn safety and sanitation procedures and department policies.
Perform duties efficiently and accurately.

Additional Requirements

Must be at least 16 years of age
Food Handlers Certification (per State Laws)

Machines And Equipment Operated

Cash Register
Slicer, Dicer, Dough Machines, Shrink Wrapper, Ovens and Pallet Jack.
Pizza clerks under the age of 18 are not to operate certain equipment as described by OSHA guidelines including the pizza department mixer and dough machines.

The above statements are intended to describe the general nature of work performed by the employees assigned to this job. All employees must comply with Company policies and applicable laws. The responsibilities, duties and qualifications required of personnel may vary.

EEO/Inclusivity

As WinCo Foods continues to grow, our diversity—from our variety of perspectives and wide range of experiences—is essential to our strategy and success. We are committed to continue to cultivate and celebrate an inclusive environment in which all employees are valued and respected regardless of their race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.
Show less ",1,0,0
94,Purchasing,Retail,Entry level,"Apply now and complete a video interview at your convenience! Lunds & Byerlys Glen Lake is currently hiring for a vibrant and outgoing part-time Bakery Clerk to create a sensational shopping experience for our customers! This position works a part-time schedule and earns a competitive wage of $14.00- $15.00/hr. We operate 7 days/week and are open from 6:00am-10:00pm. For this position the employee would be scheduled a range of shifts between 5:30am to 3:00pm. In addition to competitive pay and our exceptional culture, we offer this customer service position the following benefits and perks:




Flexible scheduling
PTO (paid time off)
Pay on demand
Ancillary benefits of dental, vision, life insurance, and accidental coverage (varies by location)
Tuition reimbursement and scholarships
10% employee and family discount
Ongoing trainings and leadership development opportunities
Community and volunteer programs
Employee referral bonus
Product samplings
Chance to be nominated as a brand champion! BAKERY CLERK RESPONSIBILITIES Our Bakery Clerks are responsible for a wide variety of tasks such as:
Greeting and assisting customers with bakery purchases
Stocking and rotating pastries, confections and other bakery products
Maintaining a clean department OUR IDEAL BAKERY CLERK
Team player - steps in to assist when and where as needed
Respectful - empathetic and appreciative of our customers and team
Innovative - implements trending and forward-thinking retail solutions
Hospitable - provides a friendly face and welcoming environment ABOUT LUNDS & BYERLYS Family-owned for over 80 years, Lunds & Byerlys is a grocery retailer rooted in the family tradition of quality, value, and service. Not only do we offer convenient, healthy, and contemporary delectables, we believe in giving our grocery customers the same personal attention and exceptional value we would expect for our own family. Our employees are chosen for their expertise and dedication in giving our grocery customers the best shopping experience possible. Which is why we offer competitive wages, great benefits and perks, and an amazing company culture. Are you trustworthy? Do you present yourself in a professional manner? Are you a team player? Do you have effective communication skills, both verbal and written? Do you thrive in a fast-paced and ever-changing environment? If you have the desire and ability to create meaningful and memorable moments for our customers, give us the chance to review your information. ARE YOU READY TO JOIN OUR TEAM? If you are excited about this customer service opportunity, don't delay. Apply today using our mobile friendly online application!
Show less ",1,0,0
95,Purchasing,Retail,Entry level,"Apply now and complete a video interview at your convenience! Lunds & Byerlys Chanhassen is currently hiring for a vibrant and outgoing part-time Bakery Clerk to create a sensational shopping experience for our customers! This position works a part-time schedule and earns a competitive wage of $15.00-16.25/hr. We operate 7 days/week and are open from 6:00am-10:00pm. For this position the employee would be scheduled a range of shifts between 5:00am-1:00pm. In addition to competitive pay and our exceptional culture, we offer this customer service position the following benefits and perks:




Flexible scheduling
PTO (paid time off)
Pay on demand
Ancillary benefits of dental, vision, life insurance, and accidental coverage (varies by location)
Tuition reimbursement and scholarships
10% employee and family discount
Ongoing trainings and leadership development opportunities
Community and volunteer programs
Employee referral bonus
Product samplings
Chance to be nominated as a brand champion! BAKERY CLERK RESPONSIBILITIES Our Bakery Clerks are responsible for a wide variety of tasks such as:
Greeting and assisting customers with bakery purchases
Stocking and rotating pastries, confections and other bakery products
Maintaining a clean department OUR IDEAL BAKERY CLERK
Team player - steps in to assist when and where as needed
Respectful - empathetic and appreciative of our customers and team
Innovative - implements trending and forward-thinking retail solutions
Hospitable - provides a friendly face and welcoming environment ABOUT LUNDS & BYERLYS Family-owned for over 80 years, Lunds & Byerlys is a grocery retailer rooted in the family tradition of quality, value, and service. Not only do we offer convenient, healthy, and contemporary delectables, we believe in giving our grocery customers the same personal attention and exceptional value we would expect for our own family. Our employees are chosen for their expertise and dedication in giving our grocery customers the best shopping experience possible. Which is why we offer competitive wages, great benefits and perks, and an amazing company culture. Are you trustworthy? Do you present yourself in a professional manner? Are you a team player? Do you have effective communication skills, both verbal and written? Do you thrive in a fast-paced and ever-changing environment? If you have the desire and ability to create meaningful and memorable moments for our customers, give us the chance to review your information. ARE YOU READY TO JOIN OUR TEAM? If you are excited about this customer service opportunity, don't delay. Apply today using our mobile friendly online application!
Show less ",1,0,0
96,Purchasing,Retail,Entry level,"Nouria Energy Corporation is a multi-generational family-owned wholesale fuel distributor, convenience store operator and car wash operator in New England. Our wholesale and retail fuel businesses are multi-branded, which includes Shell, Mobil, Irving, Sunoco, Gulf, Valero, Citgo, Phillips 66, Exxon, and multiple unbranded brands. Our wholesale operations supply branded and unbranded fuel to 300+ locations across New England and New York. We are ranked within the top 50 largest convenience store chains in the country, operating 150+ company-operated locations throughout New England and ranked within the top 10 largest car wash chains in the country If you have a good attitude, like working with people and are ready to work hard, you have come to the right place. Nouria Energy is committed to hiring quality people and taking good care of them so they will take good care of our customers. Customers visit our stores for much more than a good value on gasoline and products, they come for the value of a warm smile and courteous welcome. GENERAL SUMMARY Our Sales Associates are responsible for the proper and efficient operation of the station during their shift, within company policy. This includes ensuring that the shift contributes to the increased profitability and growth of the store and ensuring our customer's needs are met every step of the way. We empower our employees/ team members to step outside the box to ensure we offer the best in class service to all of our customers each and every day. PRINCIPLE DUTIES AND RESPONSBILITIES:




Must be able to work a flexible schedule as needed. Communicate verbally and in writing with various management on store operations in a very quick timeline especially any changes or items that may adversely affect the store's operations.
Must be able to interact with customers in a friendly, professional manner
Prepare a shift report at the end of the shift as per company guidelines.
Must be 18 years of age or older Customer Service
Provide the best customer experience to every customer
Greet every customer with a smile and sincere greeting
Suggest possible purchases to the customers and promote specials
Assume full responsibility for the execution of Nouria's customer service program at the site level Safety & Station Appearance
Responsible for doing what is necessary to minimize the safety risks to employees, customers and suppliers.
Assure all environmental and hazardous material regulations are strictly enforced
Maintain safety and security of the store and document any accidents or incidents that occur
Manage the maintenance of the customer environment inside and around the perimeter of the store
Operate all assigned equipment safely and efficiently * support implementation of the Nouria Safety and Health program
Promptly Report workplace accidents, injuries, incidents, or illnesses
Complete the new employee safety orientation procedure QUALIFICATIONS:
Read, understand, and write the English language at the eighth-grade level.
Perform arithmetic calculations at the eighth-grade level in order to be able to make change, complete shift reports, and account for a variety of products during vendor check-in.
Having the ability to validating Identification prior to selling tobacco and/ or alcohol (as per required under regulations).
Can lift up to 50 pounds, and carry cases of milk cartons and soft drinks, beer and juice containers through proper lifting techniques
Ability to remain calm and respond according to policies and procedures in any form of emergencies.
Tolerate exposure to gasoline fumes and cleaning products;
Ability to work in various temperature environments (coolers, outside in various weather conditions, and in the store)
Perform general housekeeping duties as needed
Must be 18 years of age PHYSICAL REQUIREMENTS:
Ensures physical maintenance, safety, cleanliness, and attractiveness of all store facilities
Performs other related duties as required
Must be able to lift up to 50 pounds at times
Must be able to traverse and access all areas of the store
Prolonged periods sitting at a desk and working on a computer
Prolonged periods of standing Nouria Energy is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
Show less ",1,0,0
