,Job Function,Industry,Seniority,Job Description,Segment,female,male
41,Management and Manufacturing,Truck Transportation,Mid-Senior level,"United Routes, a nationwide automotive logistics firm is looking to hire an account manager to join their team. We are a fast-growing, energetic company dedicated to vehicle & specialized shipping. We offer an excellent benefits package including an industry-leading PTO schedule along with medical benefits. The ideal candidate is an experienced professional with a strong motivation to drive results. Preferred: Prior experience within the General Freight or Automotive Logistics industry Base Salary $40,000 - $55,000 (Plus Commission) Candidate requirements: * Minimum 2 years experience in account management or sales position * Friendly, professional and positive attitude * Strong ability to problem-solve in complex situations * Strong computer skills (experience with CRM's, Gsuite and/or MS Suite) * High level of interpersonal and written communication skills * Ability to be a team player and adjust according to company needs * Strong sense of urgency Job Description: * Develop a deep understanding of client's core objectives and challenges * Maintain strong, long-lasting client relationships * Act as an advocate for your assigned portfolio and work with internal departments to ensure that client needs are understood * Generate revenue growth by negotiating RFQ's with existing clients * Develop your current portfolio by identifying additional transport opportunities * Schedule (and travel for) in-person meetings/dinners/entertainment/events (Temporarily paused) * Respond to existing customer demands in a high paced environment in and out of office hours * Manage current customer requests when incumbent Sales Rep. is/are unavailable * Collaborate with internal operations team to ensure a smooth process for your clients Please reply with resume Company Description We are a fast-growing, energetic company dedicated to vehicle & specialized logistics.




We are a fast-growing, energetic company dedicated to vehicle & specialized logistics.
Show less ",1,0.37,0
44,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",Mid-Senior level,"R.A.S. Logistics is a provider of final mile delivery services and a growing leader in the logistics industry. Our success is thanks, in part, to our exceptional team of professionals with the desire to exceed customer expectations! If you are looking for a great opportunity in the Jacksonville, FL area, we are currently hiring for an Operations Manager to lead our team!




The Operations Manager works with our office administrators, warehouse associates, and delivery teams to ensure the consumer has the best possible final mile experience through the following responsibilities.




Support daily operations and workflow processes.
Manage multiple teams of dedicated carrier delivery drivers in addition to office administrators and warehouse associates
Ensure operations is performing efficiently and meeting customer expectations
Develop and maintain relationships with customers in the Albany market
Resolve operational issues in an efficient, fair and expeditious manner




Final mile experience is preferred but not required. RAS Logistics employees enjoy competitive pay and great benefits including medical, dental, vision, free life insurance, free disability insurance, excellent 401k match, Paid Time Off and Floating Holidays!
Show less ",1,0,0
47,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",Mid-Senior level,"R.A.S. Logistics is a provider of final mile delivery services and a growing leader in the logistics industry. Our success is thanks, in part, to our exceptional team of professionals with the desire to exceed customer expectations! If you are looking for a great opportunity in the Allentown, PA area, we are currently adding an Operations Manager to our team.




The Operations Manager works with our office staff and delivery teams to ensure the consumer has the best possible final mile experience through the following responsibilities.




Support daily operations and workflow processes.
Manage multiple teams of dedicated carrier delivery drivers in addition to office staff
Ensure operations is performing efficiently and meeting customer expectations
Develop and maintain relationships with customers in the Allentown market
Resolve operational issues in an efficient, fair and expeditious manner




Final mile experience is preferred but not required for a candidate with strong customer service and team building skills. RAS Logistics employees enjoy competitive pay and great benefits including medical, dental, vision, free life insurance, free disability insurance, excellent 401k match, Paid Time Off and Floating Holidays!




R.A.S. Logistics is proud to be an Equal Opportunity employer.
Show less ",1,0,0
50,Management and Manufacturing,Truck Transportation,Mid-Senior level,"General Summary




Becomes a certified Alexander’s warehouseman to correctly lift, move, pad, pack and unpack customer goods




according to company standards. Supervises inbound/outbound shipments, inspects local equipment and




maintains appropriate records relating to warehouse activities. Responsible for training programs for forklift




operation, packing/loading and warehouse safety. Assists in the move process by physically moving cartons or




furniture to or from warehouse location, truck, trailers or loading area. Completes paperwork associated with




move process as needed.




Role And Responsibilities




Supervises responsibilities associated with the warehouse operations. Enforces and follows operational




procedures for activities including verification of incoming shipments.




 Loads/moves cartons or furniture to/from moving vans in warehouse or loading area in accordance with




Alexander’s standards.




 Accepts authorized storage shipments




 Audits the documentation of proper shipment paperwork.




 Monitors inbound shipment volume to ensure sufficient warehouse staffing and advising Manager accordingly




 Works with and supervises crew to check and inspect vaulting of shipments for proper loading.




 Identifies and assigns shipments to be pulled in advance of delivery day.




 Investigates overages and shortages in the event of a claim's situation.




 Ensures proper documentation of shipment paperwork.




 Provides training to warehouse employees in packing and forklift certification




 Understands and works in Inventory Management system.




Knowledge, Skills And Abilities Required




 High School Diploma or equivalent.




 Good verbal and interpersonal skills to interact with co-workers.




 Ability to demonstrate ingenuity in solving problems.




 Flexible to changing routines.




 Dependable and punctual.




 Wears proper company uniform.




Physical And Mind Set Requirements




 Moving/lifting and pushing/pulling up to 100 lbs.




 Climbing ladders/stairs as necessary.




 Good coordination and motor skills to use equipment to complete the job.




WORKING ENVIRONMENT




Includes indoors and outdoors at the warehouse, loading area and customer work site or in a moving van.
Show less ",1,0,0
56,Management and Manufacturing,"Transportation, Logistics, Supply Chain and Storage",Mid-Senior level,"R.A.S. Logistics is a provider of final mile delivery services and a growing leader in the logistics industry. Our success is thanks, in part, to our exceptional team of professionals with the desire to exceed customer expectations! If you are looking for a great opportunity in the Chattanooga, TN area, we are currently adding an Operations Manager to our team.




The Operations Manager works with our office staff and delivery teams to ensure the consumer has the best possible final mile experience through the following responsibilities.




Support daily operations and workflow processes.
Manage multiple teams of dedicated carrier delivery drivers in addition to office staff
Ensure operations is performing efficiently and meeting customer expectations
Develop and maintain relationships with customers in the Chattanooga market
Resolve operational issues in an efficient, fair and expeditious manner




Final mile experience is preferred but not required for a candidate with strong customer service and team building skills. RAS Logistics employees enjoy competitive pay and great benefits including medical, dental, vision, free life insurance, free disability insurance, excellent 401k match, Paid Time Off and Floating Holidays!




R.A.S. Logistics is proud to be an Equal Opportunity employer.
Show less ",1,0,0
60,Other,"Transportation, Logistics, Supply Chain and Storage",Mid-Senior level,"M-F 9a-5p

Start Up

Role Purpose:

Process orders and prepare correspondence to fulfill customer needs. Responsible for providing product, service, and transit information to the customer and act as a liaison to facilitate issue resolution.

Key Accountabilities:


Resolve product or service problems: clarify the customer’s complaint, determine the cause of the problem, select and explain the best solution to solve the problems, expedite correction or adjustment, follow up to ensure resolution.
Maintain customer records and update account information.
Maintain financial accounts by processing customer adjustments.
Prepare product or service reports by collecting and analyzing customer information. Assist with order and product management.


Required Education and Experience:


High School Diploma or Equivalent
0-12 months of system, data entry or reporting experience
0-12 months of warehouse experience, preferred


Our Organization is an equal opportunity employer.
Show less ",1,0,0
63,Accounting/Auditing and Finance,Maritime Transportation,Mid-Senior level,"Employment Accountant

Status: Now Accepting Applications

Company: Galliano Marine Service

16201 East Main Street

Cut Off, LA 70345

Recruiter: Luke Newman

Email: luke.newman@chouest.com

Submit resumes to: luke.newman@chouest.com .

Functions

The accountant

Assists with month-end, quarter-end, and year-end closings.
Prepares journal entries.
Assists with the preparation of other reports provided to management.
Assists with year-end audits.
Assists with internal audits.
Assists with the preparation of month-end financial statements and cash-flow statements.
Performs balance-sheet accounts reconciliations.
Requirements

Bachelor's or associate's degree in accounting or finance
Proficiency in Microsoft Excel
Ability to interact professionally with all levels of the organization
Preferred

Microsoft Dynamics (Solomon) application experience
Proficiency in Microsoft Word and PowerPoint
Excellent written and verbal communication skills

The Edison Chouest Offshore family of companies is committed to ensuring all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, status as a protected veteran, or any other characteristic protected by law with regard to any employment practices. We are dedicated to ensuring all employees are treated with the utmost level of respect as we believe this is the strongest foundation to build upon to foster an environment where employees feel comfortable handling their assignments, sharing their ideas, and pointing out opportunities for improvement.

ECO offers competitive pay and a comprehensive benefits package including a 401(k) match.

Return to main employment page
Show less ",1,0,0.42
64,"Design, Art/Creative, and Information Technology",Truck Transportation,Mid-Senior level,"Supervise train crews on a freight train and coordinate switch engine crews. Place cars to facilitate loading and unloading and the makeup and breakdown on trains in a rail yard, industrial plant, or similar location. Start date scheduled for June 5, 2023. Paid training will commence in New Smyrna Beach, Florida for three (3) weeks; thereafter, new hire Conductors will return to their home terminal for on-the-job training in all levels of Conductor service (Yard, Local, Through Freight).




Ensure compliance with all train orders, signals, and railroad rules and regulations for safety, operations, and the Federal Railroad Administration (FRA)
Review instructions from dispatchers and yardmasters, and discuss with locomotive engineer and train crew
Inspect all equipment on cars prior to departures
Receive and transmit information by radio and telephone
Read and understand bulletins, work orders, and switch lists
Assist and instruct train crews to couple and uncouple cars, operate switches, and make minor repairs to railcars, including replacing heavy couplings or air brake hoses
Work with customers to ensure accurate movement and placement of cars
Maintain awareness of surrounding area and suspicious activity to ensure rail safety
Operate locomotive equipment through the use of remote control device.
Comprehend color and/or hand signals and systems
Quickly and repeatedly make precise adjustments in moving the controls of a machine or vehicle to exact positions
Quickly respond (with the hand, finger, or foot) to visual symbols, signals and displays (sound, light, picture, etc.)
Assist other employees when and where instructed




MINIMUM QUALIFICATIONS




High school diploma or general education degree (GED)
Must have a valid driver’s license
2 years verifiable work experience and/or college
No driving violations involving alcohol or drugs within the past 3 years




PREFERRED QUALIFICATIONS




Outside work experience
Mechanical aptitude
Experience working on an on-call basis
Experience working varying shift schedules
Heavy equipment experience




KNOWLEDGE & SKILLS




Verbal comprehension (Understand oral and written communications--both general and technical)
Communication skills (provide clear instructions/directions)
Reasoning skills (problem solving and troubleshooting skills)
Demonstrate auditory and visual acuity
Basic Math
Ability to read and interpret documents such as safety rules, operating and maintenance instructions, and procedure manuals




JOB REQUIREMENTS




Work hours may include a nonstandard workweek, overtime, and various shift work, including on-call 7 days a week, 24 hours per day, with extended periods of time away from home and short rest between assignments in accordance with the hours of service regulation
Work hours are based on seniority - new hires will work primarily nights, weekends, and holidays
Must be able to report to work safely with two-hour notice
Strict disciplinary policy regarding inability to report to work within proper time frame, or failure to accept a call for work
Lift up to 90 pounds occasionally
Stoop/bend/kneel/crouch/balance/climb on an occasional basis
Work outside in all weather conditions and on occasion at elevated heights
Work safely to prevent on the job accidents and injuries
Wear protective equipment such as hard hat, hearing protection, safety-toe boots, or safety glasses
Walk long distances over uneven terrain
Work in cramped, confined, enclosed, or awkward places
Ride on the outside of rail equipment for long periods of time
Work hours may include a nonstandard workweek, overtime, and various shift work
Complete annual training and pass safety rules examinations
Must successfully complete probationary period
May require random testing for drugs and/or alcohol
Must pass all required assessments
Must pass a background and drug screening
Requires a medical examination, including physical capabilities, audio and vision testing
Must meet color vision requirements as described in the Federal Railroad Administration (FRA) Regulations
Active employees must complete one year in current position or craft before applying for positions
An active or furloughed employee who changes to a new craft may be required to permanently relinquish his/her seniority in the former craft unless otherwise provided for in the applicable collective bargaining agreement or other governing agreement.
Advance to engineer position when required, based on seniority
This position is governed by a collective bargaining agreement, membership is required




Our company provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.
Show less ",1,0.14,0.14
65,Information Technology,Truck Transportation,Mid-Senior level,"People who want to do a great job want to work for a company that values that dedication.

We do.

Snider Fleet Solutions is one of the largest commercial tire dealers and retread service providers in the nation. We are recognized as an industry leader for providing innovative outsourcing alternatives to both single truck customers and large multi-location trucking fleets. In addition to in-shop services, we also offer 24/7 emergency roadside assistance. You’ll be working with people who put everything they’ve got into their jobs. Because they love what they do and they love being on a winning team. We go the extra mile in everything we do.

We Offer

Paid Time Off (PTO) – personal, holiday, sick and vacation
Career advancement opportunities
401(k) retirement planning
Profit sharing
Medical
Dental
Vision
Employer-Paid Life
Employer-Paid Short Term Disability
And More

We are currently seeking a team member who believes in the “extra mile” philosophy to fulfill our IT Technician III role.

This position provides day-to-day, hands-on tier 2 & 3 support and service to the organizations end users. This position interfaces directly with internal and external customers in various departments and organizational levels, troubleshooting user issues to resolution through methods of hardware break/fix, hardware and software upgrades, image management, application installs, user support and training, server and network support and projects in support of the Service Desk. The employee will frequently work independently in receiving and resolving customer needs and providing accurate and timely information to customers.

What You’ll Do On a Typical Day

Perform Laptop/Desktop deployment in support of the lifecycle management initiatives
Support includes, but is not limited to, laptops, desktops, mobile devices, applications, and various technology equipment, as well as, provide intermediate level design, troubleshooting and support on server and network technology
Serve as the escalation path for lower-level service desk personnel to resolve more complex phone, email, and web-initiated incidents
Perform basic network and server troubleshooting when incidents are reported.
Participate in the design and support of server and network infrastructure.
Engage with the IT Systems Administrator to assist with network and server technology related projects.
Understand advanced hardware and software architecture related to desktop and other endpoint technology
Understand shrink-wrap application functionality (packaged/off-the-shelf application functionality)
Apply/specify and maintain software patches/virus protection
Utilize remote tools to effectively support end users
Create and maintain appropriate systems and user documentation
Timely and effective communication of production support issues
Demonstrate advanced knowledge of essential PC software (e.g., Windows Operating Systems, Microsoft Office Suite, etc.)
Educates customers
Demonstrate the use of good prioritization and time management skills
Use root cause analysis and other quality tools to maintain service levels
Demonstrate active listening through acknowledgement and application of information received
Compose written documents/communications at an appropriate level of detail that expresses ideas in a clear and concise manner
Maintain detailed and up-to-date hardware/software inventory
Enforce software license compliance
Responsible for the end user support of Snider Fleet Solutions’ systems and collaboration technologies and procedures to maximize end user productivity.
Supports and implements desktop hardware, phones, mobile devices, printers, software (e.g. Office) and connectivity technologies
Supports and implements peripheral devices for the manufacturing and retail locations (thin clients, barcode printers, barcode scanner, etc)
Performs AD and systems maintenance for user moves, adds and changes
Supports Microsoft desktop tools such as Office 365 and its productivity components (Teams, One Drive for Business, and SharePoint)
Collaborates with all internal and external third-party Tier 2 & Tier 3 resources to resolve problems and issues
Coordinate with IT and business users for implementing new technology and processes
Coordinate with appropriate persons to ensure that we comply with all policies for system changes
Adhere to all policies, procedures, and values of Snider Fleet Solutions
In this role, the individual will be responsible for handling tickets and projects as assigned.

This position is based at the company’s corporate office. The majority of this position will consist of normal office tasks and interaction amongst peers and Snider branches. Overnight and out of market travel to other Snider locations and customers is less than 25%. When traveling to Snider locations, the employee is occasionally exposed to moving mechanical parts/equipment, fumes, or airborne particles, and the noise level is usually moderate to high.

Our Ideal Candidate

Education or Experience:

Associate or Bachelor’s degree in Information Technology or related field or equivalent IT related experience. Minimum 8 years of experience in a similar technical role.
4+ years of experience in a manufacturing environment a plus
4+ years of experience with point of sale or retail preferred
Microsoft desktop experience with certification a plus

Specialized Knowledge

Experience in enterprise environments (1000+ employees)
Experience with Microsoft Deployment services preferred

Certificates And Licenses

Skills and Abilities:

Experience with small and medium scale projects
Proven experience as a service desk technician or other technology customer support role
Tech savvy with working knowledge of office automation products and remote control
Good understanding of computer systems, mobile devices, and other technology
Ability to explain technical topics at a high level for end user understanding and adoption
Professional that takes pride in performing at a high level
Strives for timely resolution of issues
Has the ability to work with all types of users in all types of situations
Motivated to follow up and ensure issues are resolved in a timely manner
Quality driven to ensure end user satisfaction
Continuously endeavors to learn applicable technology to better support the end users
Ability and drive to completion, assigned tasks, on time with high quality
Possesses excellent verbal and written collaboration and communication skills
Ability to interact with all levels withing the organization and client base
Knowledge with current technologies is necessary
Working knowledge and experience with portable handheld devices a plus
Ability to diagnose and resolve basic technical issues
Strong verbal and written communication
Works effectively with people that have different views
Displays a sense of urgency
Balance the need for speed with quality
Ability to understand and work in an enterprise environment

You bring the drive. We’ll provide the training. Apply today to join our winning team.
Show less ",1,0,0.1
67,Management and Manufacturing,Truck Transportation,Mid-Senior level,"Job Details




Description




SUMMARY:




The primary responsibility of the Warehouse Manager is to plan, organize, supervise, and participate in daily warehouse operation and activities, including the receipt, documentation, storage, safety, and distribution of equipment and supplies and maintenance of inventory; providing daily oversight for employees, equipment, and processes to support quality standards.




Key Responsibilities




Plan, organize, supervise, and participate in daily warehouse operation and activities, including the receipt, documentation, storage, safety, and distribution of equipment and supplies and maintenance of inventory.
Train, supervise, and evaluate the performance of assigned warehouse employees; assign workloads to warehouse workers.
Receive, unpack, pack, load, issue, store, and deliver materials, supplies, or equipment.
Implement and maintain warehousing systems, procedures, and standards to ensure all storage is accounted for and billed with accuracy and timelines.
Ensure all safety standards are being consistently met and adhered to.
Maintain storage area by organizing floor space and recommending improvements.
Collaborate with other departments and stakeholders to develop strategic plans and procedures to increase the efficiency of warehouse practices.
Help implement technology to improve overall warehouse processes and drive efficiencies.
Schedule and track all ingoing and outgoing commercial projects.
Support team by tracking warehouse projects, pulling shipments, and preparing reports.
Act in accordance with Armstrong DNA at all times, leading by example for our departments and crews.
Any other duties as assigned by Manager.




Minimum Qualifications




2-5 years of Transportation/Warehousing experience preferred
Strong project management, supervisory, and organizational skills.
Strong knowledge of kitting, receiving, inventory control, and general warehouse operations.
Experience working with Warehouse Management Systems (WMS). Knowledge of Magaya WMS is a plus.
Proven communication, strategic thinking, and leadership skills.
Strong problem-solving ability and analytical skills, including root cause analysis.
Proficiency in computer systems, including Microsoft Suite and data entry systems.
Forklift Certification preferred.




Physical Requirements




The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job:




Requires the ability to communicate effectively using speech, vision, and hearing.
This position requires physical stamina and the ability to regularly lift, carry, push, or pull up to 75 pounds.
Ability to work long hours on one’s feet and regularly walk, bend, stoop, climb, and reach.
Show less ",1,0,0
74,Management and Manufacturing,Truck Transportation,Mid-Senior level,"Help Help Requirements Conditions of Employment




US Citizenship is required.
Selective Service Registration is required for males born after 12/31/1959.
Must submit an SF50 (See Required Documents)




Qualifications




To qualify for this position, you must demonstrate in your application that you possess at least one year (52 weeks) of specialized experience equivalent to FV-H, FG/GS-12 level. Specialized experience is experience that has equipped you with the particular knowledge, skills and abilities to perform successfully the duties of the position.




Specialized experience includes: Developing procedures, systems, and methods on a variety of management functions and activities in one or more of the following areas - organizational planning and development, staffing utilization, productivity, work improvement and work methods, work measurement and staffing standards development, delegation of authority, goals and objectives, business management, financial tracking and/or information management; planning, scheduling and conducting analyses/studies of proposed program plans for accomplishing program activities.




Qualifications must be met by the closing date of this vacancy announcement.




As a part of the Federal-Wide Hiring Reform Initiative (streamlining the hiring process), the FAA is committed to eliminating the use of the Knowledge, Skills and Ability (KSA) narratives from the initial application in the hiring process for all announcements. Therefore, as an applicant for this announcement, you are NOT required to provide a narrative response in the text box listed below each KSA.




In lieu of providing a KSA narrative response in the text box listed below each KSA section, in your work history, please include information that provides specific examples of how you meet the response level or answer you chose for each KSA. Your work history examples should be specific and clearly reflect the highest level of ability. Your KSA answers will be evaluated further to validate whether the level that you selected is appropriate based on the work history and experience you provided. Your answers may be adjusted by a Human Resource Specialist as appropriate.




Eligible applicants meeting the minimum qualification requirements and selective factor(s), if applicable, may be further evaluated on the Knowledge, Skills and Abilities (KSA) listed in the announcement. Based on this evaluation, applicants will be placed in one of the following categories: score order, category grouping, or alphabetical and referred to the selecting official for consideration.




Preview Job Questionnaire




Make sure your resume includes detailed information to support your qualifications and answers to the job questionnaire.




Additional Information




We may use this vacancy to fill other similar vacant positions.




Position may be subject to a background investigation.




A one-year probationary period may be required.




The person selected for this position may be required to file a financial disclosure statement within 30 days of entry on duty. FAA policy limits certain outside employment and financial investments in aviation-related companies. www.faa.gov/jobs/working_here/financial_disclosure_requirements




The U.S. Department of Transportation strives to ensure that equity, transparency, accountability, collaboration, and communication permeate all that we do for the betterment of the Department, the traveling public, and our nation. As such, DOT values a highly diverse workforce of persons who promote a culture of belonging by respecting the personal dignity and worth of each individual and fostering a positive environment where all feel safe and welcome. If these commitments coincide with your personal ideals and professional aspirations, please consider joining the DOT family.




Please ensure you answer all questions and follow all instructions carefully. Errors or omissions may impact your rating or may result in you not being considered for the job.




Selection and placement are contingent upon waiver or completion of satisfactory security requirements.




If the Agency decides to interview any qualified employee on the selection list, then all on the list who are qualified will be interviewed.




This is a bargaining unit position. This position is represented by PASS: Aviation System Stds Non-HQ.




Links to Important Information: Locality Pay , COLA




Read more




Help Help A career with the U.S. government provides employees with a comprehensive benefits package. As a federal employee, you and your family will have access to a range of benefits that are designed to make your federal career very rewarding. Opens in a new window Learn more about federal benefits .




Review our benefits




Eligibility for benefits depends on the type of position you hold and whether your position is full-time, part-time or intermittent. Contact the hiring agency for more information on the specific benefits offered.
Show less ",1,0,0.14
78,Other,Truck Transportation,Mid-Senior level,"Who We Are: Velocity Vehicle Group (VVG) is a premium commercial brand medium to heavy truck dealership that offers the full-service experience for our customers, from an outstanding sales organization to highly skilled technicians to service your vehicle, and on demand parts. Our goal is to be your one stop shop experts for all truckers, owner operators, fleets and companies. This coupled with our Leasing and Rental business and our Financial services business make VVG the leading Truck dealership. What's in it for You: VVG is a fast paced and growing organization that is looking for candidates that are ready for a daily challenge and cannot wait to provide superior customer service both internally and externally. VVG offers fantastic Culture in an easy going family-like business as well as competitive pay, 401K W/Match, Medical, Dental, & Vision benefits. What You'll Do: The Service Manager is accountable for the success and growth of the Service Department. The person in this position must embody VVG company values: Speed, Value, Trust , and must exercise a high-level of ethical behavior and sound judgment; recognizes and lives up to the responsibility of being a leader and role model. Supervisory Responsibilities: * Establish and sustain that all Technicians and Service Advisors are trained and competent and understand how their work relates to the customers' business objectives. * Establish and sustain that we recruit, hire, train, develop and retain quality Service Advisors and Technicians. * Establish and sustain effective, two-way communication that informs and motivates as well as recognizes excellence among Technicians and Service Advisors. * Establish and sustain strong and effective relationships with their team, the customer, and supporting departments. Duties and Responsibilities: * Provides leadership to the Technicians and Service Advisors team. * Motivates and encourages Technicians and Service Advisors team to ensure metrics are met. * Setting and achieving performance targets for the Service Department. * Reviews and analyzes sales and operational records and reports; uses data to project sales, determine profitability and targets, and identify potential new markets. * Identifies and analyzes customer preferences to properly direct sales efforts. * Consults with potential customers to understand their needs; identifies and suggests products, or services that will meet those needs. * Resolves customer complaints, staffing problems, and other issues that may interfere with efficient sales and service operations. * Collaborates with executive leadership to develop strategies and improve efficiency in the service department. * Prepares sales budget; monitors and approves expenses. * Enforces company Policies and Procedures Environmental and safety compliance * Elite Support and manufacturer compliance Facility maintenance Required Skills and Abilities: * Excellent verbal and written communication skills. * Excellent interpersonal and customer service skills. * Strong supervisory and leadership skills. * Excellent organizational skills and attention to detail. * Ability to function well in a high-paced and at times stressful environment. * Proficient with Microsoft Office Suite or related software. * Proficient with Microsoft Excel * Experience with and effective conflict resolution skills Education and Experience: * 5-7 years related functional experience. * 5+ years of leadership or managerial experience preferred * High School degree or equivalent required Compensation: * Exempt $80K-$100K depending on experience and qualifications + annual bonus * Full Time position Benefits Velocity Vehicle Group Offers: * Fantastic Culture in an easy-going family-like business * 401k + match * Health, Dental & Vision Insurance + HAS & FSA * Employer paid Life Insurance * PTO * Sick Leave * Company perks such as employee discounts, company events and training programs Physical Requirements: * Prolonged periods of sitting at a desk and working on a computer. * Must be able to lift up to 50 pounds at times. We're looking to hire the best! If you are looking for a challenge and enjoy providing superior customer service, apply today for the Service Manager Position! This job description is intended to describe the general nature, complexity, and level of work to be performed by employees assigned to this position and is not to be construed as an exhaustive list of responsibilities, duties and/or skills required. It does not prescribe or restrict the work that may be assigned. Furthermore, this does not establish a contract for employment and is subject to change at the discretion of the company. Velocity Vehicle Group is an equal opportunity employer. Velocity Vehicle Group prohibits discrimination and harassment of any type and affords equal employment opportunities to employees and applicants without regard to race, color, religion, sex, sexual orientation, gender identity or expression, pregnancy, age, nat




www.velocityvehiclegroup.com
Show less ",1,0,0
82,Management and Manufacturing,Warehousing and Storage,Mid-Senior level,"BirchStone Management is actively seeking an exceptional candidate for the Plant Manager position at our Amarillo, TX wooden pallet repair facility. If you thrive on being part of a service-oriented team, we want to hear from you! If you have the passion to do your best and the potential to excel, we invite you to apply for this position at the earliest. Contact: Jessica Flores - 972-626-5396 for further information Plant Manager - $100K - $110K commensurate with experience General Summary: Directs manufacturing operations through a team of front line supervisors and lead employees to ensure efficient use of resources with manpower, materials and equipment. Provides direction, development and leadership to all facility employees either directly or indirectly through supervisors and lead personnel. Duties and Responsibilities:




Responsible for the financial management of the P&L for the facility.
Reviews costs and product quality, and modifies production and inventory control programs to maintain and enhance profitable operation of the facility. Must control and minimize labor overtime and repair/supply expenses.
Ensures compliance with product quality standards and safety regulations.
Acts as a local liaison with customer relationships, conferring with customers and representatives.
Apply sound communication and motivational techniques in supervising, counseling, and disciplining subordinates while also harboring growth and development opportunities.
Maintain existing plant facilities and equipment; replace or make adjustments to plant facilities and equipment when necessary.
Coordinate activities through planning with department managers to ensure the Company objectives are accomplished in a timely and cost effective manner.
Coordinate with functional department to complete all administrative activities; payroll, reporting, new hire processing, talent management, and implementation of company initiatives that are implemented from the corporate level.
Administers the production schedule for the plant's processes to affect lower inventories, more economical labor costs, just in time programs and better utilization of existing facilities.
Maintain departments so that they are in a state of readiness for customer visits and audits.
Implement an appropriate performance evaluation system for recommending promotions, wage increases, and terminations.
Establish an environment conducive to employee participation and facilitate the development of teams.
Conduct periodic audits of work teams to determine their needs and effectiveness.
Work with management team to develop an action plan to insure that budget, goals and targets are achieved in a timely manner. Knowledge, Skills and Experience:
Strong preference for previous or current CHEP or PECO plant management experience preferred.
Bachelor degree or equivalent experience in a related area.
Minimum of 5-7 years' experience (will vary per position) in a manufacturing or warehousing environment, in a management/leadership role with working knowledge of P&L responsibilities.
Strong organizational skills, effective time management and the ability to prioritize.
Strong written and verbal communication skills.
Skilled in the use of Excel, Word, PowerPoint, Outlook, and inventory control software.
Demonstrated success in root cause analysis and the ability to identify opportunities for improvement
Bilingual is preferred. BirchStone Management offers a comprehensive benefits plan designed to meet the needs of all our employees: Medical Insurance Dental Insurance Vision Insurance 401(K) retirement plan Short-Term Disability Coverage Life Insurance Flexible Spending Accounts Paid Vacation Paid Holidays Company Description About Us Our turnkey Pallet Management Solutions deliver substantial savings in finished pallet costs. We deliver bottom-line results and high-quality supply chain performance, providing skilled labor and machinery to optimize factory operations and profitability. Our Mission is to provide third-party services that create value and make a difference to our customers. We accomplish this with our dedicated team who exemplify our core values of integrity and continuous improvement.




About Us Our turnkey Pallet Management Solutions deliver substantial savings in finished pallet costs. We deliver bottom-line results and high-quality supply chain performance, providing skilled labor and machinery to optimize factory operations and profitability. Our Mission is to provide third-party services that create value and make a difference to our customers. We accomplish this with our dedicated team who exemplify our core values of integrity and continuous improvement.
Show less ",1,0,0.15
86,Management and Manufacturing,Truck Transportation,Mid-Senior level,"McCollister's Global Services, Inc., a Transportation & Logistics Company, is looking for Warehouse Lead/Supervisor, for our Fontana facility. Individuals must be a self-starter, hands-on, with excellent organizational and communication skills. Responsibilities encompass all warehousing activities, receiving, inspection, shipping, inventory control. Excellent Computer skills with a minimum 3 years' experience in warehouse supervision and experience working with automated WMS systems. Salary commensurate with experience. Successful candidates will be required to pass a drug screen and background check. Benefits include medical, prescription, dental, vision, 401(k), and sick, vacation, and holiday pay. An Equal Opportunity Employer M/F D/V Company Description McCollister's Global Services is one of the largest logistics and warehousing providers in the country, providing high-value product transportation, wireless inventory-controlled warehousing, and household goods moving and storage. McCollister's has several fleets including high-end auto transportation, fitness distribution, aerospace, heavy haul, and nationwide warehousing/storage.




McCollister's Global Services is one of the largest logistics and warehousing providers in the country, providing high-value product transportation, wireless inventory-controlled warehousing, and household goods moving and storage. McCollister's has several fleets including high-end auto transportation, fitness distribution, aerospace, heavy haul, and nationwide warehousing/storage.
Show less ",1,0,0
