,Job Function,Industry,Seniority,Job Description,Segment,female,male
75,Human Resources,Hospitals and Health Care,Internship,"Summary
GENERAL SUMMARY
The Revenue Cycle Training and Education Specialist (RCTES) has revenue cycle subject matter expertise, specifically in patient access and revenue management, along with an inherent ability to teach that expertise to others. Develops resources and facilitates participant-centered, application-based training programs for revenue cycle team members and leaders. Develops and updates standard work documentation, ensures updates are communicated to all appropriate team members, incorporates updates into training materials. Works with revenue cycle leadership, operations management, trainers, and team members at all levels to assure training efforts result in achieving the quality metrics identified. Consults with leaders, quality specialists and other team members to identify performance gaps and root causes; partners to develop and implement mitigation plans. Independently carries out and is accountable for daily operations and other assigned operational activities. Reports to department leadership.
ESSENTIAL DUTIES AND RESPONSIBILITIES
Develops participant-centered and application-based course materials such as facilitation guides, participant handouts, job aids, and reference guides.
Develops back-on-the-job resources for participants and leads to ensure learning transfers from the classroom. Provides content and scenario/simulation expertise to instructional designers for larger or on-line training programs. Modifies and updates training resources based on feedback, updated standard work, and emerging training needs.
Prepares for and facilitates training sessions, including classroom (in-person or virtual) and 1:1 instruction. Ensures learning facilities are set-up and ready for training program events, including equipment.
Oversees education and training to staff on established policies and procedures, meeting Health System departmental and individual needs.
Mentors and trains new and existing associates on best practices and learning techniques.
Works with CHKDHS providers, leadership team, and department personnel to maximize accurate documentation, compliance, and revenue management.
Routinely conducts performance audits on new hires and other team members. Proactively identifies training needs to make recommendations and develop performance solutions.
Provides updates to current policies and competencies for CHKDHS revenue cycle.
Identifies and reports workflow and revenue cycle process improvement activities through analysis and compliance reporting.
Compiles and analyzes data, developing statistical databases, reports, information, and/ or graphs for interpretation and analysis.
Develops, implements, and monitors system and processes to identify gaps, promote effective and efficient operations, and meet the varying needs of the departments.
Functions as a collaborative role with multidisciplinary teams to ensure quality training programs are consistent with performance goals.
Engages in feedback and performance improvement strategies to ensure that business needs are met.
Develops standardized revenue dashboards encompassing all health system entities/departments.
Assists in facilitating that front-end insurance authorization criteria are current. Communicates insurance information to revenue cycle staff on a regular basis. Provides guidance and direction to all site departments regarding current insurance regulations and processing practices.
Independently carries out and is accountable for daily operations and other assigned activities.
LICENSES AND/OR CERTIFICATIONS
None
MINIMUM EDUCATION AND EXPERIENCE REQUIREMENTS
Bachelor’s degree in a related field preferred.
3-5 years training and program management experience required.
Front-end registration and insurance processing strongly preferred.
Professional knowledge of third party claims administration and claims processing and reimbursement systems preferred.
EMR revenue cycle systems experience, and expert skills in computer software utilization and training of personnel for use.
Ability to identify problems and implement solutions for operational functions.
Ability to effectively gather and exchange information through oral, written, and formal reporting processes.
Ability to collect, collate, and analyze data among multiple departments and computerized databases.
Interpersonal skills necessary in order to train across all departments within CHKD.
Ability to work as a multidisciplinary team member.
Ability to function with a high level of independence in performance of role and manage multiple tasks and assignments.
Excellent communication, written, verbal and presentation skills.
WORKING CONDITIONS
Normal office environment with little exposure to excessive noise, dust, temperature and the like.
PHYSICAL REQUIREMENTS
Click here to view physical requirements.
Show less ",1,0,0.16
76,Education and Training,Primary and Secondary Education,Internship,"Department: Occupational and Noncredit Programs




Palomar College




Date Opened: 09/20/2021




Close Date: 9/20/2023




Primary Function




Salary: Determined by the program sponsor




Benefits: For information about part-time faculty health benefits, visit http://www.palomar.edu/hr/employees/personnel/ptfaculty.Part-time faculty employees are eligible to elect membership in one of the following retirement plans:




CalSTRS (California State Teachers Retirement System)
APPLE (Accumulation Program for Part-Time Limited-Service Employees)




Minimum Qualifications




Must meet one of the sets of qualifications listed under 1) through 4):




Possession of an associate degree, plus four years of occupational experience in the subject matter area to be taught.
Six years of occupational experience in the subject matter to be taught, a journeyman’s certificate in the subject matter area to be taught, and completion of at least twelve (12) semester units of apprenticeship or college level coursework. The twelve (12) semester unit requirement may be satisfied concurrently during the first two years of employment as an apprenticeship instructor.
Six years of occupational experience in the subject matter to be taught, and a minimum of ten years of experience as an apprenticeship instructor for the California Department of Industrial Relations Division of Apprenticeship Standards.
A combination of education and experience that is at least the equivalent of the qualifications in 1) through 3) above. You must complete and attach the Application for Equivalency form (http://www.palomar.edu/hr/equivalency-app/), if you do not possess the specific minimum qualifications as stated above, which includes degrees that have not been awarded at the time of submitting the application.




Only coursework completed at, and degrees awarded by, accredited institutions recognized by the U.S. Department of Education will be considered as satisfying the minimum qualifications. Coursework and degrees that are completed outside of the United States are required to have transcripts evaluated (evaluation to U.S. equivalency and a course by course analysis) by an appropriate U.S. credentials evaluation service. For a list of credentials evaluation agencies accepted by Palomar College, visit the National Association of Credentials Evaluation Services (NACES) website at http://www.naces.org/members.htm, or the Association of International Credential Evaluators, Inc. (AICE) website at http://aice-eval.org/. NOTE: For professional experience, a “year” is defined as equivalent to 40 hours per week for 10 months.




Diversity Statement: Palomar College serves over 30,000 students from a variety of backgrounds and we are proud to be a Hispanic Serving Institution. Our student body is rich in its diversity. Click here to see a quick overview of our student demographics on our recent Student Fact Sheet.




We Are Dedicated To Empowering Students To Succeed And Are Guided By Our Core Values; Some Of Which Are The Following




Palomar College is committed to diversity, equity, inclusion, access and antiracism.




Access - We make education possible for everyone.
Diversity, Equity, and Inclusion - We recognize and respect diversity, seek to foster a culture of inclusion and belonging, and strive to address inequities.




All positions require cultural competency which includes the sensitivity to and understanding of the diverse academic, socioeconomic, cultural, disability, sex, gender identity, sexual orientation, and ethnic backgrounds of community college students, faculty, and staff.




To Apply: Visit https://apptrkr.com/3844084 for full details and required application materials.




About The District




Palomar College, founded in 1946, is a comprehensive, two-year community college that serves the greater North San Diego County region. Palomar College offers over 200 associate degrees and certificate programs to approximately 25,000 full- and part-time students. A favorite in the community among local institutions of higher education, the College is recognized as one of the top 100 Colleges and Universities in the nation for serving Hispanic students. Palomar College is just 12 miles from the Pacific Ocean and 30 miles away from all of the exciting cultural activities that San Diego has to offer.




Palomar College is an Equal Opportunity Employer (EOE).




Copyright ©2022 Jobelephant.com Inc. All rights reserved.




https://www.jobelephant.com/




jeid-52a2a53cccf5704f8e950070ee5bd727
Show less ",1,0,0
77,Human Resources,Pharmaceutical Manufacturing,Internship,"When you join the team as the Training Specialist, you'll have the opportunity to make a difference how our team members provide support to the patients we serve. You'll play a role in ensuring that we compassionately deliver an exceptional experience to the many patients we serve each day. You will support our team members by providing training on key aspects of how team members perform their roles including the use of our proprietary system PharmaCord Lynk™.




Your goal as the Training Specialist will be to create informative and relative training content and activities, promote company efficiency, and improve the skills of all personnel.




A typical day in the life of a Training Specialist will include the following:




The responsibilities include, but are not limited to the following:




Collaborate with management to identify company training content needs.
Maintain content in a library of reusable assets such as pictures, video, and templates.
Design, develop, author, narrate, record, edit, and implement training content and e-learning including handouts, checklists, manuals, tests/quizzes, presentations, scripts, video, and audio.
Design and develop learning outcomes assessment activities, including assessment questions, scenarios, and simulations.
Acting as a member of the training faculty, conduct training in areas of subject matter expertise.
In collaboration with Operations and Quality, develop monitoring systems to ensure that all employees are performing job responsibilities according to training.
Facilitate and track surveys for training feedback.
Assist in collecting assessment data for ongoing monitoring.
Facilitate mock calls outline and scenarios for new team members.




Requirements




Bachelor’s Degree in business, HR, education or related field
Impressive communication, presentation, and interpersonal skills.
A minimum of 1-3 years of proven experience in a teaching/training position.
Application of adult learning and blended learning principles, with special attention to the 70 : 20 : 10 principle of learning transfer.
Solid knowledge of the latest corporate training techniques; additionally, knowledgeable of various learning styles.
Excellent time management and organizational skills.
This is an office-based position, the ability to sit for extended periods of time is necessary
Although very minimal, flexibility to travel as needed is preferred
All employees working onsite in a PharmaCord facility are strongly encouraged to be vaccinated against COVID-19
We are located in the River Ridge Commerce Center at 150 Hilton Drive, Jeffersonville, IN. You must be willing to work in this location; PharmaCord does reimburse for tolls if applicable, at the frequent user rate. This rate is applied after 40 trips per month (valued at $624.00 per year)




Physical Demands & Work Environment




While performing the duties of this job, the employee is regularly required to talk or hear. The employee is frequently required to sit for long periods of time, use hands to type, handle or feel; and reach with hands and arms. Must be able to type 35 WPM with 97% accuracy.
Although very minimal, flexibility to travel as needed is preferred.
This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, etc.




Once you land this position, you’ll get to enjoy:




Our Benefits & Perks
Company paid Short-term Disability (STD)
Increased competitive 401(k) company match up to 4%
Affordable Medical, Dental, and Vision benefits - PharmaCord covers 75% of Medical Premiums for our employees
PharmaCord has not increased healthcare premiums in the past 4 years
NEW! Concierge Medical Clinic free of cost for those enrolled in a PharmaCord medical plan (including dependents)
Wellness discounts of up to $260 per year for participation in wellness program
Annual HSA employer contribution
Company paid and voluntary Life Insurance options
Voluntary Life, AD&D and Long-Term Disability Insurances
Paid Parental Leave of Absence
Wellness and Employee Assistance Programs
PTO benefits, flex days and paid holidays
Employee Referral Program
Ambassador Program
Tuition reimbursement program up to $5,000 per year




Competitive Compensation & Flexible Working




Competitive starting pay rates
Yearly merit increases
Toll reimbursement program (valued at $624.00 per year)




A Career You'll Love
Working for PharmaCord - voted Best Places to Work in Kentucky for 2019 and 2021
Work for a company that values diversity and makes deliberate efforts to create in inclusive workplace
Opportunities for advancement with a company that supports personal and professional growth
PharmaCord has doubled in size over the last few years and expects to be over 1000 employees by the end of 2023 giving current employees first access to promotional opportunities
A challenging, stimulating work environment that encourages new ideas
Exposure to many learning and development opportunities
Playing a crucial part in the lives of our patients, physicians, and pharmacies by enhancing the patient services experience
Our new state of the art Headquarters building offering many amenities including collaborations spaces, outdoor dining, walking path, marketplace café, and more!




Any offer of employment is contingent on completion of a background check to company standard. Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice.




At PharmaCord, we don’t just accept difference – we celebrate it, support it and we thrive on it for the benefit of our employees, our products and our community. PharmaCord is proud to be an equal opportunity employer.




In order to maintain a safe workplace for our team members, PharmaCord strongly recommends that all employees are vaccinated against COVID-19.




Want to learn more about us? Find us on LinkedIn, Glassdoor, Twitter & Facebook!
Show less ",1,0,0.11
78,Information Technology,IT Services and IT Consulting,Internship,"Innova Solutions is immediately hiring for a Data Analyst Intern/Data Analytics Intern.




Position type: Contract




Duration: 3+ Months




Location: Stamford Connecticut 06901 (Onsite Role)




As a Data Analyst Intern/Data Analytics Intern You Will




Import and export reports outside of SAP.
Manage order revisions/swaps due to Allocation Blocks, Changes, etc.
Tracking and communicating product allocation changes/requests.
Tracking shipments of allocated items.
Centralizing report running.
Order management/Delivery Appt updates.




The Ideal Candidate Will Have




Need more of a Data Analytics candidate with 2+ years of experience.
2+ years of experience in customer service, supply chain planning or logistics roles.
Good experience in reporting including Excel expertise, VLOOKUP and SAP is required
Qualified candidates shouldAPPLY NOWfor immediate consideration! Please hit APPLY to provide the required information, and we will be back in touch as soon as possible.




We are currently interviewing to fill this and other similar positions. If this role is not a fit for you, we do offer a referral bonus program for referrals that we successfully place with our clients, subject to program guidelines.ASK ME HOW.




Thank you!




Arti Srivastava




Team Lead - Recruitment
Show less ",1,0,0
79,Health Care Provider,Government Administration,Internship,"Introduction

The Maryland Department of Health (MDH) is starting its third cohort (Summer 2023) for the newly implemented MDH Public Health Workforce Development Internship Program. This term will begin on June 7, 2023. The program aims to form partnerships with academic institutions by creating student internship opportunities and building a graduation-to-workforce pipeline that will bolster the public health workforce.

The summer session will be 10 weeks and run from June 7, 2023 until August 15, 2023. This program is open to students enrolled in an undergraduate or graduate program that are in good academic standing and who have a particular interest in public health. We are offering remote, hybrid, and in-person opportunities. Students can work a maximum of 400 hours during the 10-week period, which will average approximately 40 hours/week. Program areas include Health Policy, Epidemiology, Infectious Diseases, Biostatistics, Health Informatics, Preparedness, Public Health Accreditation, Community Health, Environmental Health, Occupational Health, Healthcare Administrations, Health Education, Public Health Communications, Behavioral Sciences, Clinical Laboratory Sciences, and Other.

On the supplemental questionnaire, please select the subject areas that you are interested in; whether you are interested in in-person, remote, or hybrid opportunities; and select the county or counties in which you are interested in. Your application will be reviewed by managers of programs that fall into these criteria. Students may be considered for more than one opening but they will only be selected for one position. Also, students may only accept one opening. Students must submit a copy of their unofficial transcripts with their application. All student applications must be submitted by Monday, April 17, 2023, at 11:59:00 PM . Students will be interviewed in the subsequent weeks and student selections will be made shortly after.

These dates are subject to change.

GRADE

9998

LOCATION OF POSITION

Statewide (Multiple Counties throughout Maryland) - Please indicate your counties of interest on your application.

Hybrid, in-person, and remote opportunities will be available.

Main Purpose of Job

Interns will be employed in various roles supporting different departments throughout the Maryland Department of Health. Interns will be engaged in various projects that uphold MDH's mission to promote and improve the health and safety of all Marylanders through disease prevention, access to care, quality management, and community engagement. The target area of this internship will focus on the programs that address epidemiology and biostatistics. This could include collecting data, analyzing, and determining trends for a variety of public health conditions or diseases. Focus areas could also include the development of products to showcase trends, data sources, etc… from various programs.

Minimum Qualifications

Candidates must possess at least 60 credit hours from an accredited college or university with current enrollment in an undergraduate or graduate program. Applications are also open to recent graduates from an accredited college or university. Recent graduates are defined as individuals who have completed (within one year) a bachelor's or master's degree from an accredited college or university.

SELECTION PROCESS

Applicants who meet the minimum qualifications will be included in further evaluation. It is essential that you provide complete and accurate information on your application. Please report all related education, experience, dates and hours of work. Clearly indicate your college degree and major on your application, if applicable. For education obtained outside the U.S., any job offer will be contingent on the candidate providing an evaluation for equivalency by a foreign credential evaluation service prior to starting employment (and may be requested prior to interview).

Complete applications must be submitted by the closing date. Information submitted after this date will not be added. Applications must be accompanied by a CV or a resume. Upon selection, intern will be required to sign an agreement and provide proof of intern credit (if applicable).

Benefits

Contractual employees who work for an agency covered under the State Employee and Retiree Health and Welfare Benefits Program, have a current employment contract and work 30 or more hours a week (or on average 130 hours per month) may be eligible for subsidized health benefits coverage for themselves and their dependents. As a contractual employee, you will be responsible for paying 25% of the premiums for your medical and prescription coverage, including any eligible dependents you have enrolled. The State of Maryland will subsidize the remaining 75% of the cost for these benefits. You can also elect to enroll in dental coverage, accidental death and dismemberment insurance, and life insurance, but will be responsible to pay the full premium for these benefits.

Leave may be granted to a contractual employee who has worked 120 days in a 12 month period. This leave accrues at a rate of one hour for every 30 hours worked, not to exceed 40 hours per calendar year.

FURTHER INSTRUCTIONS

Online applications are highly recommended. However, if you are unable to apply online, the paper application (and supplemental questionnaire) may be submitted to MDH, Recruitment and Selection Division, 201 W. Preston St., Room 114-B, Baltimore, MD 21201. Paper application materials must be received by 5 pm, close of business, on the closing date for the recruitment, no postmarks will be accepted.

If additional information is required, the preferred method is to upload. If you are unable to upload, please fax the requested information to 410-333-5689. Only additional materials that are required will be accepted for this recruitment. All additional information must be received by the closing date and time.

For questions regarding this recruitment, please contact the MDH Recruitment and Selection Division at 410-767-1251.

If you are having difficulty with your user account or have general questions about the online application system, please contact the MD Department of Budget and Management, Recruitment and Examination Division at 410-767-4850 or Application.Help@maryland.gov .

Appropriate accommodations for individuals with disabilities are available upon request by calling: 410-767-1251 or MD TTY Relay Service 1-800-735-2258.

We thank our Veterans for their service to our country.

People with disabilities and bilingual candidates are encouraged to apply.

As an equal opportunity employer, Maryland is committed to recruitment, retaining and promoting employees who are reflective of the State's diversity.

INSTRUCTIONS FOR APPLYING

In one document, please upload a cover letter discussing your qualifications, background, and interest in the position, your resume, and transcripts from your most recent academic program.
Show less ",1,0,0.1
80,Marketing and Sales,Advertising Services,Internship,"At Bluewater Media, the operations team helps drive both our business and our client's success. The successful execution of advertising campaigns relies on the expertise of our operations team. Bluewater is a dynamic environment, and the right candidate will keep the team moving in the right direction. R We are looking for an energetic and self-motivated marketing intern. If you're an ambitious individual who wants to build a career in content marketing and branded entertainment, then we want to work with you. Your work will include conducing outreach for key marketing campaigns, preparing promotional presentations, monitoring social platforms, and conducting market analysis. In addition to being an excellent communicator, you should have excellent multitasking and organizational abilities. The successful candidate will also have in-depth knowledge of marketing techniques and social media platforms. Responsibilities: * Assisting with daily administrative duties for new business development and internal marketing efforts. * Performing market analysis and research on the latest trends. * Designing and presenting new campaign ideas. * Preparing detailed promotional presentations. * Helping with the planning and hosting of marketing events. * Researching and evaluating competitor marketing and digital content. * Contributing to the creation of mock-ups, email campaigns, and social media content. * Performing necessary follow up communication and strategic outreach to key targets. Requirements: * Current or past enrollment in an undergraduate course for marketing, communications, or in a similar field. * Familiarity with marketing computer software and social media platforms. * Good understanding of the latest marketing trends and techniques. * Excellent verbal and written communication skills. * Must have a passion for marketing and entertainment. * Outstanding multitasking abilities. * Ability to think visually. ABOUT BLUEWATER : Bluewater is a converged creative, advertising and marketing agency that brings bold digital and broadcast creative content to life while creating audience engagement and response with nimble and accountable media strategy. Bluewater provides equal employment opportunities to all employees and employment applicants without regard to unlawful considerations of race, color, religion or creed, gender, sex (including pregnancy), national origin or ancestry, ethnicity, citizenship status, genetic information, military or veteran status, age, and physical or mental disability, or any other classification protected by applicable local, state, or federal laws. This policy applies to all aspects of employment, including, but not limited to, hiring, job assignment, compensation, promotion, benefits, training, discipline, and termination. Company Description Bluewater Media is a brand focused direct-to-consumer advertising agency that utilizes branded direct response, brand integration and traditional advertising methods to introduce products to market. From a 36,000 square foot production studio in Clearwater, Florida Bluewater produces, develops, and distributes direct response campaigns, commercials, television series, documentaries and films that integrate corporate branding as a methodology to inform, educate and motivate consumers to make product choices. Bluewater also provides integrated web design, web development, e-commerce solutions, as well as broadcast and digital media strategy and placement. For more information, visit www.bluewater.tv. Bluewater provides equal employment opportunities to all employees and employment applicants without regard to unlawful considerations of race, color, religion or creed, gender, sex (including pregnancy), national origin or ancestry, ethnicity, citizenship status, genetic information, military or veteran status, age, and physical or mental disability, or any other classification protected by applicable local, state, or federal laws. This policy applies to all aspects of employment, including, but not limited to, hiring, job assignment, compensation, promotion, benefits, training, discipline, and termination.




Bluewater Media is a brand focused direct-to-consumer advertising agency that utilizes branded direct response, brand integration and traditional advertising methods to introduce products to market. From a 36,000 square foot production studio in Clearwater, Florida Bluewater produces, develops, and distributes direct response campaigns, commercials, television series, documentaries and films that integrate corporate branding as a methodology to inform, educate and motivate consumers to make product choices. Bluewater also provides integrated web design, web development, e-commerce solutions, as well as broadcast and digital media strategy and placement. For more information, visit www.bluewater.tv. Bluewater provides equal employment opportunities to all employees and employment applicants without regard to unlawful considerations of race, color, religion or creed, gender, sex (including pregnancy), national origin or ancestry, ethnicity, citizenship status, genetic information, military or veteran status, age, and physical or mental disability, or any other classification protected by applicable local, state, or federal laws. This policy applies to all aspects of employment, including, but not limited to, hiring, job assignment, compensation, promotion, benefits, training, discipline, and termination.
Show less ",1,0,0
81,Engineering,"Technology, Information and Internet",Internship,"Be on the forefront of a new ground-breaking technology: Cota wireless power. Spearheaded by a team of highly experienced business leaders and specialized engineers, Ossia offers a once-in-a-lifetime opportunity to build one of the most highly anticipated technologies of our time. Countless devices across the globe will one day use our safe and smart solutions. You will feel great about creating new and clean technology that helps people stay always on and always connected. Our employees are the key to our success, and we are fortunate to have found some of the best and brightest. There isn’t a more inspiring team to work with and no better time than now!

The Role

As a Supply Chain and Operations Intern, you play an important role in bringing Ossia’s breakthrough wireless power technology to the masses. You collaborate with a multi-disciplinary team consisting of Procurement, Engineering, Program Management, Product Management, Sales, Regulatory and external vendors and support the execution of new technology introduction (NTI) and new product introduction (NPI) programs. The internship is full-time, with a ~4 month initial term.

In this role, you will:

Manage Ossia’s inventory (internal and external)
Send and receive material to/from vendors and customers
Kit and assemble parts for builds and customer deliveries
Support build readiness meetings
Attend vendor and customer meetings as needed
Build and maintain BoMs in NetSuite
Support Ossia’s procurement activities
Contribute to building and improving supply chain processes


Requirements

Pursuing a BSc or MSc degree in business, finance, engineering or supply chain management
Familiarity with NetSuite or a similar tool
Previous experience with Smartsheet, Jira, Asana and collaboration tools (Microsoft, Google)
Previous history of working with contract manufactures and prototyping vendors for developing electrical boards and injection molded parts is a plus


Benefits

Ossia offers a competitive benefits package including:

Free parking and flexible work environment
Free snacks and bi-weekly catered lunches


Compensation:

$30 per hour
Show less ",1,0,0
82,Other,Higher Education,Internship,"Do you love complex problems and researching solutions? Do you excel in learning new things, being self-taught and directed? Does the idea of working on a special long-term project to improve the student experience at UAA excite you? The University of Alaska Anchorage Enrollment Services is looking for a highly skilled and motivated individual to provide the technical skills necessary to support and lead product review, testing, and roll out of various projects all centered around modernizing and improving our current student information system specific to Financial Aid. Positions are term funded for minimally three years with opportunities for permanent employment. This hybrid position has the flexibility of being primarily remote, although the successful applicant would have to be available for onsite meetings and trainings as requested. Individuals must be able to work independently and as part of a larger team. Able to foster and build relationships across UA, vendors, current power users and intended audience. Individuals will report directly to Director of Financial Aid in collaboration and consultation with the Associate Vice Chancellor for Enrollment Services. Demonstrated experience with relational databases is required.




Duties




25 Although primary responsibilities are to Financial Aid, collaborate with functional unit leaders (Registrar’s Office, Bursar’s Office, Admissions, Military and Veteran's Support Services, etc.) to identify, prioritize, and pursue opportunities for improvement. Onboard and utilize Banner Workflow and Banner Communication tools as part of these improvements ir and where necessary. Support campus staff with related data to better understand ways in which current and future SIS can be maximized for efficiency and ease of both students and staff. Work closely with SW-OIT to troubleshoot all technical issues. Essential




25 Identify Banner module components and functionality not yet deployed and acting as a liaison with Ellucian and SW-OIT to ensure technical support. Work with Director of Financial Aid and other stake holders to prioritize and test the components. Ensure functions meet all regulatory requirements. Create training materials for Financial Aid and community campus liaisons to utilize during implementation. Update staff on enhancements, changes, and modifications to the system. Essential




25 Provide development and testing support for improvements as part of the SIS/ERP Modernization project specific to areas of financial aid and interaction with bursar. Assist in the support of Financial Aid SIS/ERP programs and processes, including training of staff to ensure an effective and efficient use of the software/system. Research, test and implement system modifications to ensure expected results and prevent negative impact to existing functions and processes, including areas of student and finance that overlap. Assist in performing business requirement analysis and system design analysis on specific initiatives, factoring in issues, dependencies, constraints and impacts to the enterprise-wide use of SIS/ERP. Serve as point of contact regarding functional aspects of the Banner SIS/ERP for Financial Aid with direct and compelling impact on daily operations from students and staff. Essential




25 Work with the data teams (enrollment management data analyst, Banner Student Technician, and Admissions CRM Administrator, PAIR, etc.) to build queries. Build reports that functional units can pull to review data quickly and easily. Essential




Knowledge, Skills, Abilities




Extensive knowledge of Banner preferred, extensive knowledge of relational databases a must; general knowledge of computer hardware; strong knowledge of software, strong knowledge of common desktop software and the ability to learn new systems quickly; organizational skills; analytical and problem-solving skills.
Experience with university student information systems or processes is preferred.
Written and oral communication.
Customer service experience.
Ability to understand complex problems and to collaborate and explore alternative solutions.
Ability to organize and prioritize your own work schedule on a short-term basis.




Preferred Experience




Two years of experience – general Banner; advanced computer operations, theory, methods, practices and procedures; demonstrated experience working with enterprise systems and relational databases; technical writing. Previous experience working both independently and in a team environment.




Required Education Or Training




Bachelor’s degree in computer science or Management Information Systems or a related/equivalent field or an equivalent combination of training and experience.




Salary Information




This is a full-time, 12-month, term-funded, exempt staff position complete with both a competitive salary and full employee benefits package . New hires will be placed on the UA staff salary schedule , Grade 80, based on education and experience.




Special Instructions To Applicants




Please attach a resume, cover letter, and the names and contact information for three (3) professional references with your application.




Review of applicants will begin immediately, to ensure full consideration you must apply by 4/19/23.




To be eligible for this position, applicants must be legally authorized to work in the United States without restriction. Applicants who now or may in the future require visa sponsorship to work in the United States are not eligible.




The University of Alaska (UA) is responsible for providing reasonable accommodations to individuals with disabilities throughout the applicant screening process. If you need assistance in completing this application or during any phase of the interview process, please contact UA Human Resources by phone at 907-450-8200.




UA is an AA/EO employer and educational institution and prohibits illegal discrimination against any individual: www.alaska.edu/nondiscrimination




The successful applicant is required to complete a background check. Any offer of employment is contingent on the background check.




Your application for employment with the University of Alaska is subject to public disclosure under the Alaska Public Records Act.




If you have any questions regarding this position, please contact Stephanie Brown, Student Affairs HR Coordinator, at sabrown2@alaska.edu




Advertised: 03 Apr 2023 Alaskan Daylight Time




Applications close: Open until filled
Show less ",1,0.54,0.11
83,Administrative,Higher Education,Internship,"Job Summary

Primary responsibility is to serve as additional support for the administrative assistants in a professional office environment.

Minimum Qualifications

Excellent communication and interpersonal skills; ability to maintain a professional and pleasant demeanor; proficiency in the use of a multi-line phone desired; strong customer service ethic, basic computer skills with an understanding of commonly used Microsoft Office software (Word, Excel, and Power Point), and the ability to work independently with minimum supervision. The position is a high profile service point for Student Life serving the needs of students, parents and faculty/staff. It requires careful attention to detail and strict confidentiality.
Show less ",1,0,0
84,Administrative,Higher Education,Internship,"Job Summary

Students will be working in the MJF office and/or Equipment Checkout room answering phones, copying, filing, running errands, etc. and/or responsible for issuing equipment to the MJF students and receiving returned equipment from MJF students.

Minimum Qualifications

Be an enrolled student with a minimum of 6 credit hours per semester.
Show less ",1,0,0
85,Education and Training,Education Administration Programs,Internship,"Positions That May Be Hired From This Vacancy

Teacher - Varying Exceptionalities (VE)

Teacher - Intellectual Disabilities (ID)

Teacher - Emotional Behavioral Disabilities (EBD)

View available positions

https://www-pmhs.stjohns.k12.fl.us/vacancies/

All “qualified” candidates may be considered for an interview as specific positions become available based on certification areas.
Show less ",1,0,0
86,Education and Training,Education Administration Programs,Internship,"Positions That May Be Hired From This Vacancy

Teacher - Varying Exceptionalities (VE)

Teacher - Intellectual Disabilities (ID)

Teacher - Emotional Behavioral Disabilities (EBD)

View available positions

https://www-sahs.stjohns.k12.fl.us/vacancies/

All “qualified” candidates may be considered for an interview as specific positions become available based on certification areas.
Show less ",1,0,0
87,Other,Internet Publishing,Internship,"If you are interested in working with an amazing team, with full training from the ground up, weekly pay, and flexible hours, read below.




We are looking to hire 3 new team members by the end of this week. When you apply, please check your email for interview options.




Our ideal candidate is a person who is flexible, adaptable and trainable. A person that is looking for a long term career fit and wants to get their foot in the door with a company to grow is important to us.




Position Benefits:




Full training provided
No experience needed
Great compensation
Great weekly pay and bonuses
A dynamic team environment
The opportunity for growth; we promote from within!!!




What we are looking for in you:




Communication skills
Basic computer skills
Willing to talk to new people
Outgoing and friendly personality
Detail oriented
Eager and willing to learn




We pride ourselves in great company culture and leadership programs with constant mentor-ship to help our managers develop themselves into stronger team leaders.




If you feel that you possess the qualities that we are looking for and would like to see if you are a fit for our company, apply now!




I will set you up with an interview at the soonest available date.




Powered by JazzHR




Bo8gaTRrMw
Show less ",1,0,0
88,Other,Internet Publishing,Internship,"If you are interested in working with an amazing team, with full training from the ground up, weekly pay, and flexible hours, read below.




We are looking to hire 3 new team members by the end of this week. When you apply, please check your email for interview options.




Our ideal candidate is a person who is flexible, adaptable and trainable. A person that is looking for a long term career fit and wants to get their foot in the door with a company to grow is important to us.




Position Benefits:




Full training provided
No experience needed
Great compensation
Great weekly pay and bonuses
A dynamic team environment
The opportunity for growth; we promote from within!!!




What we are looking for in you:




Communication skills
Basic computer skills
Willing to talk to new people
Outgoing and friendly personality
Detail oriented
Eager and willing to learn




We pride ourselves in great company culture and leadership programs with constant mentor-ship to help our managers develop themselves into stronger team leaders.




If you feel that you possess the qualities that we are looking for and would like to see if you are a fit for our company, apply now!




I will set you up with an interview at the soonest available date.




Powered by JazzHR




UB5owU6jSy
Show less ",1,0,0
89,Other,Internet Publishing,Internship,"If you are interested in working with an amazing team, with full training from the ground up, weekly pay, and flexible hours, read below.




We are looking to hire 3 new team members by the end of this week. When you apply, please check your email for interview options.




Our ideal candidate is a person who is flexible, adaptable and trainable. A person that is looking for a long term career fit and wants to get their foot in the door with a company to grow is important to us.




Position Benefits:




Full training provided
No experience needed
Great compensation
Great weekly pay and bonuses
A dynamic team environment
The opportunity for growth; we promote from within!!!




What we are looking for in you:




Communication skills
Basic computer skills
Willing to talk to new people
Outgoing and friendly personality
Detail oriented
Eager and willing to learn




We pride ourselves in great company culture and leadership programs with constant mentor-ship to help our managers develop themselves into stronger team leaders.




If you feel that you possess the qualities that we are looking for and would like to see if you are a fit for our company, apply now!




I will set you up with an interview at the soonest available date.




Powered by JazzHR




PflkA9SVaz
Show less ",1,0,0
