"",Job Function,Industry,Seniority,Job Description,Segment,female,male
78,Management and Manufacturing,Sporting Goods Manufacturing,Associate,"Established in 1984, East Coast Lightning Equipment is a metal-working manufacturing shop and the leading manufacturer of UL-listed components for lightning protection systems. We are a second-generation family-owned business with deep roots in the community and a commitment to Made in America. Due to increased growth, we are seeking a Shipping Clerk to join us at our new facility in Torrington, CT.

Why Work With Us

Competitive rates starting at $20-$25/hour based on experience
A generous benefits package including Health, Life, and Short-term disability insurance
Health Reimbursement Account
Paid Vacation – 2 weeks per year for first 4 years, 3 weeks after 5 years of employment
401k with 3% match
Paid holidays
Tuition Reimbursement program
Positive work environment that offers company outings, cookouts on Fridays in the summer, and an overall great culture where employees are respected and valued

The Position

Organize, load, unload, and transfer merchandise to designated area
Inspect merchandise for defects prior to shipment or storage and record as appropriate
Pick products and pack boxes to fill outbound orders
Complete various shipping documents
Utilize FedEx and UPS shipping software
Always maintain a neat and orderly workplace to include organizing supplies, sweeping, and clearing debris daily

About You

You have at least 2 years of experience working in a shipping/receiving, warehouse, and/or manufacturing position
Must be able to lift up to 50lbs
Knowledge of basic computer operations is a must.

If you are interested in joining a stable, growth-oriented, and innovative organization where you can make a difference, we want to hear from you! Learn more about the company at https://ecle.biz/.

360 Recruiting Group is the trusted partner to many small to mid-sized businesses throughout New England. As a dedicated partner, we work as an extension of their organization, offering full-service recruiting to hire for direct and permanent positions with our clients.


Show less ",1,0,0
79,Finance,"Manufacturing, Retail, and Investment Banking",Associate,"We are looking to add a key member to Saatva’s financial team. Reporting to the VP, Finance, the Financial Analyst will consolidate and analyze financial data, develop and maintain financial models, develop ad hoc reports and dashboards and prepare presentations for senior management.




Who We Are:

Launched in 2011, Saatva is a rapidly growing (50% YOY) e-commerce retail luxury mattress and home furnishings brand that aspires to help every consumer get a great night’s sleep. At Saatva, we do more than sell mattresses to consumers. We are a brand that believes in quality and goodness — from what we put in our products, to how we treat our customers and each other.




Key Responsibilities:




Consolidate and analyze financial data (Department actual to budget)
Consolidate data sources for weekly CF report.
Ad-Hoc business studies on company competitors
Reconcile transactions by comparing and correcting data/invoices.
Identify and drive process improvements, including the creation of standard and ad-hoc reports, tools, and Excel dashboards.
Develop financial models to support valuation, planning, and forecasting.
Aid in budgeting process
Prepare presentations and reports and communicate financial concepts and information to both financial and non-financial management clearly and effectively.




Skills/Qualifications:




BA in Finance, Accounting, Economics, or related field
Two plus years financial analysis and superior financial modeling experience
Superior Microsoft Excel skills (V Lookups, Pivot Tables, etc.)
Proven work experience in a quantitatively heavy role with strong quantitative and analytical competency
Strong understanding of accounting principles
Experience working with ERPs.
Highly proficient in spreadsheets, databases, MS Office, and financial software applications
Proven knowledge of financial forecasting and diagnosis, corporate finance, and information analysis
Hands on experience with statistical analysis and statistical packages
Exceptional time management skills and possessing a strong sense of urgency.
Comfort dealing with ambiguity and the ability to work independently
Agile learner, able to quickly assimilate relationships between variables under analysis.
Self-starter with excellent interpersonal communication and problem-solving skills
Prior experience in investment banking or M&A a plus
eCommerce experience a plus




Equal Employment Opportunity:




We are committed to a culture of diversity and inclusiveness as demonstrated through our recruitment, retention and employee development programs, and are committed to the hiring, retention and success of diverse candidates. We maintain an environment that respects and builds on the assets and talents of each person, valuing their differences. As an equal opportunity employer, we do not discriminate against qualified job applicants on the basis of race, color, religion, creed, national origin or ancestry, ethnicity, sex, gender (including gender nonconformity, status as a transgender or transsexual individual, and gender identity or expression), sexual and reproductive health decisions, age, physical or mental disability, citizenship, military status (including past, current, or prospective service in the uniformed services), genetic information, predisposing genetic characteristics, marital status, partnership status, sexual orientation, caregiver status, or any other status or condition protected by applicable law. This policy extends to all aspects of the employment hiring process, including but not limited to recruitment, selection, compensation, and benefits.

Show less ",1,0.2,0
80,Management and Manufacturing,"Technology, Information and Internet",Associate,"SIGNING BONUS TO QUALIFIED TECHNICIANS!

Faulkner Automotive is a place you can establish a career and grow with the organization. We provide training to all our employees and offer continued growth opportunities for those that have excellent talent, energy, and ambition to succeed. Faulkner has won a combined 56 Best Places to Work Awards! The Mechanicsburg hub is composed of the following franchises: Alfa Romeo Maserati, Cadillac, Chrysler Dodge Jeep Ram FIAT, Infiniti, Nissan, Subaru, and Volkswagen.

Automotive Technician/Mechanic Benefits, include:

SIGNING BONUS
Top-tier benefits: Medical, Dental and Vision
401k with company match
Paid time off & paid holidays
Employee discounts
Employee referral bonuses
Annual reviews and merit increases
Fully stocked parts departments
Air-conditioned service departments
Annual trips and/or bonuses to top producers


As an Automotive Technician/Mechanic, it is your job to inspect, maintain and repair vehicles in a timely, efficient manner. Service Technicians use diagnostic tools to identify the source of the problems and then make the necessary adjustments or repairs. Tasks will also include performing safety inspections, basic maintenance, oil changes, lubrication, and minor repairs.

Automotive Technician/Mechanic Requirements

Valid Driver’s License
PA State Inspection and Emissions License
ASE certifications preferred


About Faulkner

The Faulkner Automotive Group is a family-owned and -operated automotive group serving Central and Southeastern Pennsylvania with the best vehicles and services. Our dealership group is composed of 30 dealership locations and 23 franchises, making us one of the largest family-run dealer groups in the country.

Faulkner is an Equal Opportunity Employer and a Drug Free Workplace.
Show less ",1,0,0
81,Legal,"Technology, Information and Internet",Associate,"We currently have openings for Junior Acquisition Professionals with 1-3 years of Contract Specialist (or) Contracting and Procurement (1102) experience. We are looking for experts in procuring and managing government acquisitions of all vehicle types that include but are not limited to fixed price, time and materials, cost/cost-plus, interagency agreements, IDIQ, and BPA. Experience supporting an acquisition office in the Contract and Procurement Series, 1102 is preferred. The experience can be either as a federal government employee or as a contractor supporting a Federal or combination of both.

Requirements

Qualifications

One (1) to Three (3) years of full-spectrum federal contract experience
Bachelor's Degree is preferred
Must have knowledge of contract support that includes:
Market Research/Pre-solicitation activities
Solicitation Phase activities
Post Award Contract Administration Phase activities
Closeout Phase activities
Must be able to obtain or retain a Public Trust clearance.
The investigation will involve a credit, fingerprint, and law enforcement agency check
Must be a US Citizen


Benefits

The position includes competitive compensation and a full suite of benefits:

Medical, Dental, and Vision insurance
Retirement savings 401K plan provided by an industry leading provider with 3% employer matching contributions.
Paid Time Off
Life Insurance, Short- and Long-Term disability benefits
Training Benefits


Salary: $55,000-65,000/year

About OCT Consulting LLC

OCT Consulting LLC is a certified SBA 8(a), minority owned, small, disadvantaged business providing professional services and Information technology solutions to the federal government and commercial clients. Founded in 2013, we bring the advantage of agility in operations along with a management team with a track record of leading successful engagements at major federal government agencies.

OCT is committed to a diverse and inclusive workplace. OCT is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status.
Show less ",1,0,0.32
82,Sales,"Technology, Information and Internet",Associate,"Full Time Recruiter Wanted for Gotham Enterprises LTD., a nationwide healthcare permanent recruitment & staffing firm.

Objective: Recruit dozens of Licensed Mental Health Counselors Nationwide monthly

This is a SALES JOB****


This position comes with a monthly sales quota.

Location: Remote. Work from Home Position. Permanently Virtual

Who We Are:

At Gotham Enterprises LTD., our passionate, creative and talented employees are transforming the permanent healthcare staffing industry. We are among the fastest growing healthcare staffing companies in the country. We value our employees and recognize and reward hard work. We are obsessive about creating great experiences for our clients and employees. We have fun while we work and achieve our goals. We are changing the landscape of the healthcare staffing industry are looking for like minded individuals who want to make an impact.

This is a work hard play hard hustle culture firm.

Recruiter Responsibilities:

Sell job opportunities to Licensed Mental Health Counselors nationwide
Identify and recruit Licensed Mental Health Counselors and Healthcare Providers Nationwide
Proactively contact and recruit prospective candidates to establish relationships, understand their needs and qualify them for job opportunities
Text blast 1000s of candidates each day
Cold Call 50-100 calls a day
Interview candidates daily
Educate prospective candidates on the client and job opportunity
Generate leads through various recruiting channels, strategic planning and referrals
Build and maintain unique relationships with healthcare providers
Strive for continuous improvement and career advancement
Strong motivation to achieve results and meet recruiting goals
Ability to work in fast-paced environment and maintain a sense of urgency
Client-centered mentality and passion for customer service


Hours: M-F 9-5 pm.

Competitive Salary of $50,000 a year + Quarterly Bonus. Make up to $150K+ a year

The position starts out as 100% commission only 1099 until you hit your monthly quota.

10 days PTO
Eligible Company 401k after 1 year of employment
Medical, Dental, Vision, Life Insurance after 90 days
Gym Membership Monthly Reimbursement


Recruiter Required Qualifications:

Proven success in recruiting, sales or other metrics driven environment
Should love sales
You must know how to use a computer, technology, software, zoom, Microsoft Office, CRMs, ATSs, and Outlook.
Obsessed with creating great experiences for candidates
Must be driven and ambitious and want to make six figures every year
Must have a Hunter Mentality
Outside the box thinkers - HEY forget the BOX, throw it out the window, be unique
Career oriented with a desire for advancement
Enthusiastic about being part of an recruiting organization that recognizes your talent


Email us your CV to apply.

Requirements

Must have at least 3 years of phone sales experience such as Insurance Sales, Stock Broker, Mortgage Broker, Real Estate Agent, Merchant Services, Magazine Sales.

Should expect to work long hours your 1st 6 months

Benefits

Health Insurance after 90 days

Bonuses of $50K plus the 1st year.

Year 2 you can expect to make $200K-$250k a year
Show less ",1,0,0
83,Quality Assurance,Aviation & Aerospace,Associate,"Cassavant Machining, Inc. - Aerospace & Defense Manufacturing

Location: 3617 E La Salle St, Phoenix, AZ 85040

Shift: Day shift

Responsibilities

Aerospace First Article Inspector:

Conduct first article inspection on set up parts off machines.
Record and document dimensional findings
Work with department leads/set up machinist evaluating inspection data
Periodical in-process inspection
Run proven CMM programs

Basic Qualifications

3 years minimum experience in aerospace inspection manufacturing environment
Strong understanding of ANSI Y 14.5 and GDT required
Experience with micrometers, optical comparator, height gages, profilometer
CMM experience required (PCDMIS, QC5000, Brown and Sharp Reflex)

Physical Requirements

Must be able to lift up to 20 pounds and sit or stand up to 8 hours per day

Team oriented company with top paying wages and benefits in the valley in regards to the Aerospace Industry. To qualify for consideration, all candidates must be able to work 40+ hours per week in a fast paced, high-demand, quality environment. All candidates must also have sufficient verbal and written communication skills as well as good problem solving skills.

Cassavant Machining is equal opportunity employer providing competitive wages and benefits. Medical, dental, vision, disability and life insurance available. 401(k) with company match and company funded Profit Sharing plan.

This Company Provides Provide Equal Employment Opportunities To Applicants Without Regard To Race, Color, Religion, Gender, Age, National Origin, Or Disabilities In Compliance With Federal And State Laws Including

This is an equal opportunity employer and will not discriminate against any employee or applicant due to age, race, disability, veteran status, religion, sexual orientation, gender or any other protected classification. VEVRAA federal subcontractor.

The Civil Rights Act of 1964 as Amended
Age Discrimination Act of 1967 as Amended
Rehabilitation Act of 1973
Vietnam Era Veterans Readjustment Act of 1974
Americans with Disabilities Act Amendment Act of 2009 (ADAAA)
The Wagner-Peyser Act as Amended.
The Workforce Innovation and Opportunity Act
Fair Credit Reporting Act, 15 U.S.C. 1681 et seq
Show less ",1,0,0
84,Administrative and Health Care Provider,"Appliances, Electrical, and Electronics Manufacturing, Medical Equipment Manufacturing, and Industrial Machinery Manufacturing",Associate,"Why join Stryker?




We are proud to be named one of the World’s Best Workplaces and a Best Workplace for Diversity by Fortune Magazine! Learn more about our award-winning organization by visiting stryker.com




Our benefits include bonuses; commissions; healthcare; insurance benefits; retirement programs; stock based plans; family and parenting leaves; tuition reimbursement; wellness programs; onsite fitness centers and cafeterias; discount purchase programs; and service and performance awards – not to mention various social and recreational activities.




Know someone at Stryker?




Be sure to have them submit you as a referrral prior to applying for this position. Learn more about our employee referral program




Stryker is one of the world’s leading medical technology companies and is dedicated to helping healthcare professionals perform their jobs more efficiently while enhancing patient care. The Company offers a diverse array of innovative medical technologies, including reconstructive, medical, and surgical, and neurotechnology and spine products to help people lead more active and more satisfying lives.




We are currently seeking a Senior Clinical Study Manager, to join our Trauma & Extremities Division. This is an Individual Contributor fully remote position, located in the United States. Preference will be given to candidates located in the Midwest or Eastern US. This job may not be filled or performed in Colorado.




Who We Want




Collaborative partners. People who build and leverage cross-functional relationships to bring together ideas, data and insights to drive continuous improvement in functions.




Self-directed initiators. People who take ownership of their work and need no prompting to drive productivity, change, and outcomes.




Meticulous documenters. Detail-oriented people who enjoy maintaining meticulous documentation of reports, metrics, proposals, and presentations




Detail-oriented process improvers. Critical thinkers who naturally see opportunities to develop and optimize work processes – finding ways to simplify, standardize and automate.




What You Will Do




As a Senior Staff Clinical Study Manager, you will interact directly with institutions and investigators, execute clinical research initiatives, and ensure alignment with strategic goals. Must have knowledge in reference to good clinical practices regulations and standard operating procedures.




Coordinate and execute clinical research projects, including study training, site identification and initiation, ethics approval, contracting, invoicing, auditing and monitoring, and close-out activities.
Liaise with vendors and directly managing CROs and other outsourced activities.
Develop and track study budgets.
Monitor study conduct and progress, proactively identify and resolve issues which may impact delivery of the study to the necessary regulations and standards, timelines, or budget.
Ensure operational aspects of the studies are being conducted in accordance with all relevant ethical and government standards, GCPs, and Stryker Standard Operating Procedures.
Support the development of study materials including informed consent documents, data collection tools, patient instruction guides, protocols, reports and summaries.
Conduct clinical monitoring and/or auditing of field sites to supervise and coordinate clinical studies.




What You Need




Bachelor’s degree, preferably with Health Sciences or other related technical field
6+ years of related clinical research experience
Fundamental knowledge and good understanding of GCPs, clinical trial design, study development and project management.
Demonstrated interpersonal, written and oral communication skills as well as excellent organizational and time management skills in a fast-paced environment




$95,100-$156,900 salary plus bonus eligible + Benefits (Health, Vision, Dental, 401K, Tuition Reimbursement, Employee Assistance Program, Wellbeing Program, Employee Stock Purchase Program). This information reflects the anticipated salary range for this position based on current national data. Actual minimum and maximum may vary based on location. Individual pay is based on skills, experience, and other relevant factors.




About Stryker




Stryker is one of the world’s leading medical technology companies and, together with our customers, is driven to make healthcare better.




The company offers innovative products and services in Medical and Surgical, Neurotechnology, Orthopedics, and Spine that help improve patient and healthcare outcomes. Alongside its customers around the world, Stryker impacts more than 100 million patients annually.




More information is available at stryker.com




R490912
Show less ",1,0,0.16
85,"Administrative, Customer Service, and Project Management","IT Services and IT Consulting, Oil and Gas, and Utilities",Associate,"Our client, a major energy distribution company, is looking for a Stakeholder Process Coordinator to join their team out of Audubon, PA!







HYBRID POSITION!







Pay: $28-35/hour







**This role is a two year contract position with the possibility of extension or conversion**







As the Stakeholder Process Coordinator you will support the SP&E (Software Practice and Experience Group) and Stakeholder Affairs team with tasks associated with meetings, training and coordination of the Stakeholder Process. The Stakeholder Process Coordinator will work closely with other members of the Stakeholder Affairs team to support the day-to-day functions along with working on special assignments and initiatives as needed.




Responsibilities:

Stakeholder meeting management and support
Support the creation of stakeholder curriculum preparation and implementation
Maintain and analyze data associated with active Stakeholders
Draft, maintain and support resources for Stakeholders, Secretaries & Facilitators
Support onboarding of new Stakeholder committees/groups within PJM
Maintain Stakeholder pages on pjm.com and Wired (internal Intranet)
Assist with applications utilized in the Stakeholder Process
Other tasks as identified

Requirements:

Effective verbal and written communication skills
Attention to detail, analytical skills
Internal and external customer service
Proficient in Microsoft Office products required
Experience with Salesforce, SharePoint, and Sitecore preferred
Show less ",1,0,0
86,Administrative,"Technology, Information and Internet",Associate,"2 days a week in DC, 2 days a week in Reston, 1 day remote

Responsibilities:

Provide administrative support to busy executives; draft and maintain general correspondence, memos, presentations, and other documents, for management use. Responsible for accuracy and clarity of final product
Process firm financial documents, invoices, check requests, travel vouchers, credit card statement reconciliations, and works with Accounts Payable team to resolve any issues
Organize meetings, including all scheduling details such as conference rooms and catering requests; prioritize conflicting or last-minute requests using the firm’s electronic conference room scheduling system or other meeting platforms (including MS Teams or Zoom)
Attend meetings and prepare minutes as requested
Make travel arrangements, working with in-house travel agency, hotels, and conference centers
Maintain records, files, and documents utilizing available technology or databases; implements effective recordkeeping methods to organize and ensure easy retrieval of firm material.


Requirements

High school degree or equivalent required; Bachelor’s Degree or some college preferred.
5+ years related experience in a professional business environment.
Experience using an event management system required, preferably EMS; preferably in a law firm or professional services environment.
Adept user of various technologies, including Microsoft Office suite (Word, Excel, PowerPoint) and video-conferencing technologies (Microsoft Teams, Zoom, WebEx). Exposure or experience with SharePoint a plus.
Knowledge of NetDocuments and Chrome River preferred
Show less ",1,0.46,0.46
87,Health Care Provider,Staffing and Recruiting,Associate,"Ophthalmic Technician - $23 plus Medical & Dental! - Fort Collins, Colorado

Job Description:

We are in need of a Part-Time Ophthalmic Technician with at least 4 years of tech experience to work in Fort Collins, CO. Our next Tech will be responsible to screen patients and assist in surgery approximately 20 patients per day.

This position further includes:

Working closely with both Ophthalmologists & Optometrists
Days & Hours:
Tuesday, 8:30 a.m. - 5 p.m.
Thursday 7:30 a.m. -5 p.m,
Friday 9 a.m. -5 p.m.
There is an option for full-time if willing to travel to Denver location on Wednesdays, $70 will be reimbursed for milage & travel


About the practice:

Proud provider of superior eye treatment and LASIK surgery not only in the greater Denver area, but also the entire of Colorado and beyond. The practice prides itself on positive feedback from satisfied clients who keep coming back to their clinics to avail their world-class services.

For more information, visit www.EyeToEyeCareers.com or email us your resume at Info@EyetoEyecareers.com. You may also call (856) 393 2393.

#eyetoeyecareers
Show less ",1,0,0
88,Education and Training,Hospitals and Health Care,Associate,"Come Join Our Healthcare Family!!

Admissions Experience Required Within a Long Term Care Facility.

The Admissions Lead is responsible for assisting in achievement of optimal census occupancy levels and quality census mix. They internally represents the facility to professionals and the community and is responsible for intake management, facility tours, and facilitating arrangements for admissions. The Admissions Lead is also integral in maintaining facility data related to the intake and referral process. This role will also oversee the team of Admission Coordinators.

Admissions Lead Responsibilities

Efficiently manages inquiries and referrals from a variety of sources.
Conducts pre-admissions interviews with prospective resident’s patients/families, explains the services of the facility, and conducts facility tours as requested.
Verifies insurance benefits and coordinates financial and clinical approval of referrals, communicating outcomes with appropriate departments.
Provides daily report to department managers as to referrals received, and their status, as well as daily census changes.
Tracks referral, inquiry, and patient/resident data, ensuring accurate, thorough, and timely entry of data into various database systems.
Establishes appropriate departmental priorities.
Counsels with families/resident/patients in the accurate and thorough completion of required admission paperwork in keeping with facility policy/procedure.
Provides a high level of customer services to patients/residents/families/referral sources to ensure an efficient referral and admission process.
Assists with the development and implementation of the facility Business Development plan in coordination with the Director of Business Development.
Assists in maintaining accurate and current data on the number(s) of referrals to the LTACH and/or SNF by service and physician; compiling statistics and prepares relevant reports as assigned.
Upholds patient/resident rights by maintaining confidentiality of patient date and respecting the privacy/dignity of all patients/residents.
Adheres to hospital Code of Ethics, policies and procedures of the hospital and JCAHO standards, as well as state and federal regulatory requirements of SNF.
Oversee team of Admission Coordinators. Includes but is not limited to completing annual reviews, managing team tiem off, and education.


Admissions Lead Qualifications

Must have minimum 3 years' experience in an admissions department within a nursing home
Knowledge of state and federal regulations.
Experience with direct reports
Fundamental knowledge of Medicare, Medicaid, and skilled nursing facility operations.
Show less ",1,0,0
89,Administrative,"Technology, Information and Internet",Associate,"Almstead Tree and Shrub Care is a second-generation, family-owned arboriculture firm that has been offering environmentally conscious services the NY, NJ, and CT tri-state area since 1964. We are a TCIA accredited company that values our employee’s professional aspirations, career development, safety and quality of life.

We are looking for passionate professionals who want to begin a career in tree care! We offer generous compensation, year-round work, paid time off, health and retirement benefits, inclusive company culture and so much more! If you are ready to enjoy going to work every day, come grow with us!

Yard Assistant $17-$19 per hour

The Yard Assistant is an integral member of our mulch service team, serving as a contact for mulch and propane customers. This is an entry level role and we are willing to train the right candidate.

Responsibilities

Greet and assist commercial and residential customers with the sale of mulch and propane
Safely operate equipment and maintain safety procedures in the yard area at all times.
Maintain the yard and parking areas, keeping them orderly and free from hazards and debris.
Assist the mechanics with with errands and parts pickup.
Wash company vehicles
Other duties as required.


Requirements

Must be at least 18 years of age to operate propane
Customer oriented and good communication skills
A willingness to learn
Reliable and responsible
Valid Driver’s License required


Benefits

We offer a competitive compensation package including medical and dental plans with employer contribution, 401K retirement savings plan, paid time off, and more!

Almstead Tree & Shrub Care Company, LLC provides equal employment opportunities to all employees and applicants for employment.
Show less ",1,0,0
90,Legal and Administrative,Law Practice,Associate,"We are assisting a regional law firm find a legal assistant for their Nashville office. This is an excellent opportunity to join a firm with large firm resources, but a small firm feel.




What are some of the responsibilities?

Assist attorneys with all administrative duties
Answer calls
Maintain attorneys' calendars
Daily time entry for the attorneys




What do you need to be qualified?

At least a year of experience in the legal field
Excellent computer skills
Attention to detail
Willingness to work on a team and assist others




Our client is looking to hire fast!

Show less ",1,0,0
91,Administrative and Management,"Capital Markets, Financial Services, and Investment Management",Associate,"Seeking proactive, resourceful, and detail-oriented individuals to support senior members of various teams in the firm including Legal, Operations, Financial, and more. We are looking for 3 Administrative Assistants to take on these roles.




Job Responsibilities:

As an administrative assistant, you’ll be expected to provide administrative support to senior members of the super department and perform the following duties:

- Act as first point of contact for inbound and outbound phone calls for managers, applying discretion and judgement when dealing with sensitive information

- Understand the important clients/colleagues of each manager, take accurate messages, and stay informed of manger’s whereabouts

- Interface with various departments to collect information, respond to requests and obtain services on behalf of managers

- Maintain managers calendars via Outlook which includes scheduling meetings/ conference calls, addressing meeting conflicts and assisting with hosting video conferences

- Plan and organize internal events, event registrations, conference room reservations, multimedia support, and catering requests

- Arrange all aspects of domestic and international travel which includes booking flights, providing travel itinerary, arranging hotels and car service, assisting with international travel requirements (ie, visas, entry letters)

- Prepare and submit expense reports on a timely basis for travel or business-related expenses, follow up on discrepancies and missing receipts to keep balances current.

- Create, edit, and format documents using Microsoft Office Suite and Adobe Pro

- Help manage team’s shared sites such as Microsoft Teams, SharePoint and other collaborative sites.

- Support organization by assisting with the onboarding/offboarding of contingent workers and employees, creating and maintaining mail groups, ordering office supplies, receiving guests/visitor and handling all incoming/outgoing mail and packages.

- Process invoices and create funding requests using internal platforms

- Assist on adhoc projects and provide backup coverage for other administrative assistants, as needed




QUALIFICATIONS

- Experience supporting multiple senior professionals including heavy calendars management and phone coverage

- Must be flexible covering different managers as group grows or changes

- Experience working in the financial services industry preferred

- College Degree Preferred (or 5+ years of relative corporate experience preferred)

- Excellent communication, writing, judgment, and problem-solving skills

- Strong attention to detail as well as solid organization/time management skills

- Must be an enthusiastic and positive team player who is willing to help out and work well with others

- Able to work in a fast-paced environment and handle multiple tasks concurrently

- Proficient in the Microsoft Office suite especially PowerPoint, Excel and Outlook for email, calendar and contacts

- Knowledge of O365 and Microsoft Teams, OneDrive

- Ability to be proactive and keep current with office procedures and technical training as well as all policy guidelines and compliance requirements

- Experience and knowledge of CSTO, Concur, SharePoint, Fieldglass and Ariba a plus

- Solid typing skills

Show less ",1,0,0
92,Sales,"Technology, Information and Internet",Associate,"Full Time Recruiter Wanted for Gotham Enterprises LTD., a nationwide healthcare permanent recruitment & staffing firm.

Objective: Recruit dozens of Licensed Mental Health Counselors Nationwide monthly

This is a SALES JOB****


This position comes with a monthly sales quota.

Location: Remote. Work from Home Position. Permanently Virtual

Who We Are:

At Gotham Enterprises LTD., our passionate, creative and talented employees are transforming the permanent healthcare staffing industry. We are among the fastest growing healthcare staffing companies in the country. We value our employees and recognize and reward hard work. We are obsessive about creating great experiences for our clients and employees. We have fun while we work and achieve our goals. We are changing the landscape of the healthcare staffing industry are looking for like minded individuals who want to make an impact.

This is a work hard play hard hustle culture firm.

Recruiter Responsibilities:

Sell job opportunities to Licensed Mental Health Counselors nationwide
Identify and recruit Licensed Mental Health Counselors and Healthcare Providers Nationwide
Proactively contact and recruit prospective candidates to establish relationships, understand their needs and qualify them for job opportunities
Text blast 1000s of candidates each day
Cold Call 50-100 calls a day
Interview candidates daily
Educate prospective candidates on the client and job opportunity
Generate leads through various recruiting channels, strategic planning and referrals
Build and maintain unique relationships with healthcare providers
Strive for continuous improvement and career advancement
Strong motivation to achieve results and meet recruiting goals
Ability to work in fast-paced environment and maintain a sense of urgency
Client-centered mentality and passion for customer service


Hours: M-F 9-5 pm.

Competitive Salary of $50,000 a year + Quarterly Bonus. Make up to $150K+ a year

The position starts out as 100% commission only 1099 until you hit your monthly quota.

10 days PTO
Eligible Company 401k after 1 year of employment
Medical, Dental, Vision, Life Insurance after 90 days
Gym Membership Monthly Reimbursement


Recruiter Required Qualifications:

Proven success in recruiting, sales or other metrics driven environment
Should love sales
You must know how to use a computer, technology, software, zoom, Microsoft Office, CRMs, ATSs, and Outlook.
Obsessed with creating great experiences for candidates
Must be driven and ambitious and want to make six figures every year
Must have a Hunter Mentality
Outside the box thinkers - HEY forget the BOX, throw it out the window, be unique
Career oriented with a desire for advancement
Enthusiastic about being part of an recruiting organization that recognizes your talent


Email us your CV to apply.

Requirements

Must have at least 3 years of phone sales experience such as Insurance Sales, Stock Broker, Mortgage Broker, Real Estate Agent, Merchant Services, Magazine Sales.

Should expect to work long hours your 1st 6 months

Benefits

Health Insurance after 90 days

Bonuses of $50K plus the 1st year.

Year 2 you can expect to make $200K-$250k a year
Show less ",1,0,0
93,Marketing,"Technology, Information and Internet",Associate,"Formative is looking for a part-time, contractor graphic designer that will be involved in all phases of visual design - from initial concept through completion - to further develop Formative’s marketing and brand.

Services description:

Creation and presentation of concepts, illustrations and visuals for new projects and campaigns
Development of brand identity, logo and package design
Print and digital collateral creation, including trade show signage, email templates, advertising, brochures, etc.
Digital/web design and social media content creation
Client management and communication with copywriter, multimedia producer, and key stakeholders to produce creative and visuals


Requirements

Proven graphic designing experience, preferred 2+ years of professional experience
A strong portfolio of illustrations or other graphics
Proficiency with design software including InDesign, Illustrator, Photoshop, and Figma
Digital Asset Management System experience is a plus
Excellent communication skills
Ability to work up to 30 hours a week to meet deadlines
Strong organizational and time management skills with ability to manage multiple ongoing projects
High level of attention to detail
Problem-solver who is always willing to find a way to make it work


Formative, is an all in one platform that helps educators capture student responses in real-time, to provide immediate feedback and track student progress. Used by 50K+ teachers and 1M+ students every week, Formative's mission is to empower educational partners to accelerate learning by eliminating the need for summative assessments. Today, teachers from over 10,000 school districts across the US and the world have signed up for Formative, driving thousands of learning institutions to upgrade to more powerful partner status. We are on a mission to bring this transformative learning approach to more teachers and students and to contribute to a stronger education system.

Formative is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status.

Must be authorized to work in the U.S.


Show less ",1,0,0
